,date,cases,deaths,CasesDaily,Cases7D,DailyCases100k,Cases100k7D,TotalCasesPast7Days,DailyDeaths,Deaths7D,DailyDeaths100k,Deaths100k7D,Cases100k7DDiff,TotalCasespast7days100k
264,2020-10-11,7815642,214606,44783.0,52866.71428571428,13.643390531005615,16.106139139653298,370067.0,419.0,714.2857142857143,0.12765068513702416,0.2176111236567067,0.4230360243886402,112.74297397757309
265,2020-10-12,7863658,214957,48016.0,50810.0,14.6283419989006,15.479549670196175,355670.0,351.0,703.1428571428571,0.10693410616490569,0.2142163901276621,-0.626589469457123,108.35684769137323
266,2020-10-13,7918051,215783,54393.0,52457.28571428572,16.571130588682948,15.981404443573272,367201.0,826.0,718.1428571428571,0.2516455033966156,0.21878622372445294,0.5018547733770973,111.8698311050129
267,2020-10-14,7977904,216792,59853.0,53433.857142857145,18.234550017914813,16.27892237183672,374037.0,1009.0,720.0,0.3073974732774639,0.21935201264596035,0.29751792826344925,113.95245660285707
268,2020-10-15,8043257,217585,65353.0,54715.42857142857,19.910155670071454,16.669360249901583,383008.0,793.0,700.7142857142857,0.24159186948367578,0.21347651230722928,0.3904378780648621,116.6855217493111
269,2020-10-16,8113721,218476,70464.0,56358.57142857143,21.467250304284658,17.169952878761475,394510.0,891.0,697.2857142857143,0.27144811564937593,0.2124319789136771,0.5005926288598914,120.18967015133032
270,2020-10-17,8166482,219154,52761.0,56517.57142857143,16.073932693352106,17.218393114887455,395623.0,678.0,709.5714285714286,0.206556478574946,0.21617489024057243,0.04844023612598036,120.52875180421219
271,2020-10-18,8214364,219541,47882.0,56960.28571428572,14.587518152102604,17.353268489329885,398722.0,387.0,705.0,0.1179017067972037,0.21478217904916952,0.13487537444243003,121.47287942530919
272,2020-10-19,8279804,220058,65440.0,59449.42857142857,19.93666070493284,18.111599733048774,416146.0,517.0,728.7142857142857,0.15750693130272433,0.22200686835457217,0.7583312437188887,126.78119813134141
273,2020-10-20,8340398,220987,60594.0,60335.28571428572,18.46029979759628,18.38148104860782,422347.0,929.0,743.4285714285714,0.28302502742791275,0.22648965750190034,0.26988131555904715,128.67036734025476
274,2020-10-21,8404635,222195,64237.0,60961.57142857143,19.570160050470218,18.572282481830023,426731.0,1208.0,771.8571428571429,0.3680239323282224,0.23515058022343727,0.19080143322220167,130.00597737281018
275,2020-10-22,8479765,223023,75130.0,62358.28571428572,22.888773208459725,18.997799273028345,436508.0,828.0,776.8571428571429,0.2522548145428544,0.2366738580890342,0.42551679119832286,132.98459491119843
276,2020-10-23,8565062,223953,85297.0,64477.28571428572,25.986206420364557,19.64336443246833,451341.0,930.0,782.4285714285714,0.2833296830010321,0.23837122485355652,0.645565159439986,137.50355102727835
277,2020-10-24,8643641,224825,78579.0,68165.57142857143,23.9395302801485,20.767021230582106,477159.0,872.0,810.1428571428571,0.2656596597601076,0.24681453645143675,1.1236567981137746,145.36914861407473
278,2020-10-25,8703356,225164,59715.0,69856.0,18.192507548824338,21.282019715828064,488992.0,339.0,803.2857142857143,0.103278239287473,0.2447254696643324,0.5149984852459575,148.97413801079645
279,2020-10-26,8777994,225701,74638.0,71170.0,22.738882666484987,21.68233713890694,498190.0,537.0,806.1428571428571,0.1636000427651121,0.2455959141589592,0.40031742307887797,151.77635997234862
280,2020-10-27,8852381,226684,74387.0,73140.42857142857,22.66241411763202,22.282639184626337,511983.0,983.0,813.8571428571429,0.2994764283763598,0.24794611429445165,0.6003020457193955,155.97847429238433
281,2020-10-28,8934263,227702,81882.0,75661.14285714286,24.945807638161842,23.05058884001085,529628.0,1018.0,786.7142857142857,0.31013937343553843,0.2396768915954968,0.7679496553845127,161.35412188007595
282,2020-10-29,9024932,228706,90669.0,77881.0,27.622816159161914,23.726880690111162,545167.0,1004.0,811.8571428571429,0.30587419541186694,0.24733680314821285,0.6762918501003128,166.08816483077817
283,2020-10-30,9124800,229674,99868.0,79962.57142857143,30.42534277628718,24.361043026671542,559738.0,968.0,817.2857142857143,0.29490659477956893,0.24899064768800386,0.6341623365603795,170.52730118670078
284,2020-10-31,9209007,230512,84207.0,80766.57142857143,25.654131845664423,24.60598610745953,565366.0,838.0,812.4285714285714,0.2553013702740483,0.24751089204713825,0.2449430807879871,172.2419027522167
285,2020-11-01,9283202,230940,74195.0,82835.14285714286,22.6039202475931,25.236187921569353,579846.0,428.0,825.1428571428571,0.13039258529509867,0.25138437004822756,0.6302018141098245,176.65331545098547
286,2020-11-02,9377208,231480,94006.0,85602.0,28.63945180666132,26.079126370165973,599214.0,540.0,825.5714285714286,0.16451400948447029,0.2515149367224216,0.8429384485966196,182.55388459116182
287,2020-11-03,9469624,232610,92416.0,88177.57142857143,28.155049445401495,26.863788559847325,617243.0,1130.0,846.5714285714286,0.34426079762491,0.2579127037579288,0.7846621896813524,188.0465199189313
288,2020-11-04,9577702,234226,108078.0,91919.85714285714,32.92656503159737,28.003896758909544,643439.0,1616.0,932.0,0.4923234061609333,0.2839389941472709,1.1401081990622188,196.02727731236678
289,2020-11-05,9699051,235334,121349.0,96302.71428571429,36.96964914246479,29.3391586136671,674119.0,1108.0,946.8571428571429,0.33755837501628344,0.2884653055193304,1.3352618547575545,205.37411029566965
290,2020-11-06,9831874,236582,132823.0,101010.57142857143,40.465267188436655,30.77343352968845,707074.0,1248.0,986.8571428571429,0.38021015525299795,0.30065152844410603,1.4342749160213515,215.41403470781913
291,2020-11-07,9957805,237589,125931.0,106971.14285714286,38.365580978497825,32.58935483437894,748798.0,1007.0,1011.0,0.3067881621312251,0.30800678442370266,1.8159213046904874,228.12548384065255
292,2020-11-08,10061128,238053,103323.0,111132.28571428571,31.477927781414667,33.85707019635344,777926.0,464.0,1016.1428571428571,0.1413601859273967,0.30957358451403094,1.2677153619745027,236.9994913744741
293,2020-11-09,10191572,238798,130444.0,116337.71428571429,39.74049157998563,35.44293302111406,814364.0,745.0,1045.4285714285713,0.2269684019739451,0.31849564058395596,1.5858628247606177,248.10053114779842
294,2020-11-10,10331256,240262,139684.0,123090.28571428571,42.55550907560879,37.5001415397151,861632.0,1464.0,1093.142857142857,0.4460157590467861,0.33303206364422394,2.057208518601044,262.50099077800576
295,2020-11-11,10474295,241693,143039.0,128084.71428571429,43.577628523424345,39.02172203854753,896593.0,1431.0,1066.7142857142858,0.43596212513384625,0.32498045206892584,1.521580498832428,273.1520542698327
296,2020-11-12,10637946,242865,163651.0,134127.85714285713,49.8571891965612,40.86279918913273,938895.0,1172.0,1075.857142857143,0.3570563316959244,0.32776587445173166,1.8410771505851997,286.0395943239291
297,2020-11-13,10819442,244255,181496.0,141081.14285714287,55.2937678988767,42.98115643348131,987568.0,1390.0,1096.142857142857,0.42347124663595126,0.3339460303635821,2.11835724434858,300.86809503436916
298,2020-11-14,10978475,245465,159033.0,145810.0,48.45028975989585,44.42182911653817,1020670.0,1210.0,1125.142857142857,0.3686332434744612,0.34278104198404435,1.4406726830568601,310.9528038157672
299,2020-11-15,11113661,246088,135186.0,150361.85714285713,41.185168307717774,45.808577763152904,1052533.0,623.0,1147.857142857143,0.1898004220533796,0.34970107571632775,1.386748646614734,320.6600443420703
300,2020-11-16,11280224,246884,166563.0,155521.7142857143,50.744346225484854,47.380556998224215,1088652.0,796.0,1155.142857142857,0.24250583620303398,0.35192070917762613,1.5719792350713107,331.6638989875695
301,2020-11-17,11441855,248491,161631.0,158657.0,49.24178493886002,48.33573926440297,1110599.0,1607.0,1175.5714285714287,0.4895815060028588,0.35814438731420795,0.9551822661787526,338.35017485082074
302,2020-11-18,11614135,250415,172280.0,162834.2857142857,52.48606213700841,49.60837263777211,1139840.0,1924.0,1246.0,0.5861573226817052,0.3796008441067592,1.2726333733691462,347.2586084644048
303,2020-11-19,11801643,252376,187508.0,166242.42857142858,57.12535720447047,50.64668235318772,1163697.0,1961.0,1358.7142857142858,0.5974295788871226,0.41393987941978755,1.0383097154156076,354.5267764723141
304,2020-11-20,12000502,254333,198859.0,168722.85714285713,60.58350261494866,51.402358741198,1181060.0,1957.0,1439.7142857142858,0.5962109565946451,0.43861698084245804,0.7556763880102793,359.8165111883861
305,2020-11-21,12172435,255758,171933.0,170565.7142857143,52.38034665313597,51.96379544023231,1193960.0,1425.0,1470.4285714285713,0.4341341916951299,0.4479742591596964,0.56143669903431,363.74656808162615
306,2020-11-22,12313229,256601,140794.0,171366.85714285713,42.89367676177132,52.20786807652568,1199568.0,843.0,1501.857142857143,0.2568246481396453,0.45754914860059154,0.2440726362933674,365.45507653567967
307,2020-11-23,12492852,257639,179623.0,173232.57142857142,54.723148010424076,52.77626833151699,1212628.0,1038.0,1536.4285714285713,0.3162324848979262,0.46808152698557615,0.5684002549913103,369.43387832061893
308,2020-11-24,12670710,259848,177858.0,175550.7142857143,54.18543092386836,53.48250347223246,1228855.0,2209.0,1622.4285714285713,0.6729841610207311,0.4942819062738436,0.7062351407154708,374.3775243056273
309,2020-11-25,12851300,262161,180590.0,176737.85714285713,55.017749949630534,53.844173159749914,1237165.0,2313.0,1678.0,0.7046683406251477,0.5112120516943354,0.36166968751745543,376.9092121182494
310,2020-11-26,12954294,263339,102994.0,164664.42857142858,31.37769609785839,50.165935858805334,1152651.0,1178.0,1566.142857142857,0.3588842651346407,0.47713414972969515,-3.6782373009445806,351.1615510116373
311,2020-11-27,13160133,264751,205839.0,165661.57142857142,62.709998515322,50.469720987430094,1159631.0,1412.0,1488.2857142857142,0.43017366924457784,0.45341453725111414,0.30378512862476015,353.28804691201066
312,2020-11-28,13311541,265943,151408.0,162729.42857142858,46.12729101486051,49.57642732481931,1139106.0,1192.0,1455.0,0.36314944315831216,0.44327385888871157,-0.8932936626107804,347.0349912737352
313,2020-11-29,13447663,266761,136122.0,162062.0,41.47032592415752,49.37309149087448,1134434.0,818.0,1451.4285714285713,0.24920825881166053,0.44218580327042806,-0.20333583394483412,345.61164043612143
314,2020-11-30,13615321,268031,167658.0,160352.7142857143,51.07794407805059,48.85234807196399,1122469.0,1270.0,1484.5714285714287,0.38691257786162453,0.4522829594080992,-0.5207434189104916,341.9664365037479
315,2020-12-01,13799549,270639,184228.0,161262.7142857143,56.12608692463887,49.12958464350264,1128839.0,2608.0,1541.5714285714287,0.7945417346953676,0.4696483270759045,0.27723657153865133,343.90709250451846
316,2020-12-02,14000721,273525,201172.0,164203.0,61.288170955573804,50.025359072923095,1149421.0,2886.0,1623.4285714285713,0.8792359840225578,0.49458656184696304,0.8957744294204559,350.17751351046167
317,2020-12-03,14218459,276381,217738.0,180595.0,66.33509517986961,55.01927322749613,1264165.0,2856.0,1863.142857142857,0.8700963168289761,0.5676168549461538,4.993914154573034,385.1349125924729
318,2020-12-04,14449827,279018,231368.0,184242.0,70.48755064148689,56.13035210266254,1289694.0,2637.0,2038.142857142857,0.8033767463158299,0.620931580242047,1.1110788751664131,392.9124647186378
319,2020-12-05,14655535,281208,205708.0,191999.14285714287,62.67008863524335,58.493608905574376,1343994.0,2190.0,2180.714285714286,0.6671957051314628,0.6643667605239256,2.3632568029118346,409.45526233902063
320,2020-12-06,14827456,282319,171921.0,197113.2857142857,52.37669078625855,60.051661028731665,1379793.0,1111.0,2222.5714285714284,0.3384723417356416,0.6771187723702087,1.5580521231572888,420.3616272011217
321,2020-12-07,15031979,283853,204523.0,202379.7142857143,62.30907178109688,61.65610784345257,1416658.0,1534.0,2260.285714285714,0.4673416491651433,0.6886086396992827,1.6044468147209017,431.592754904168
322,2020-12-08,15251693,286674,219714.0,207449.14285714287,66.93709459235352,63.20053751026894,1452144.0,2821.0,2290.714285714286,0.8594333717697976,0.6978788735670584,1.5444296668163702,442.4037625718826
323,2020-12-09,15471409,289830,219716.0,210098.2857142857,66.93770390349977,64.00761364568693,1470688.0,3156.0,2329.285714285714,0.9614929887647929,0.7096298742445206,0.8070761354179936,448.05329551980856
324,2020-12-10,15697131,292771,225722.0,211238.85714285713,68.76746527565481,64.35509508794196,1478672.0,2941.0,2341.4285714285716,0.8959920405441243,0.7133292633466847,0.34748144225503097,450.48566561559375
325,2020-12-11,15977147,295726,280016.0,218188.57142857142,85.30843496259895,66.47236427667227,1527320.0,2955.0,2386.8571428571427,0.9002572185677956,0.7271693308112512,2.1172691887303046,465.30654993670584
326,2020-12-12,16184679,297981,207532.0,218449.14285714287,63.22578040061312,66.55174881458223,1529144.0,2255.0,2396.1428571428573,0.6869983173842231,0.7299982754187884,0.07938453790995936,465.8622417020756
327,2020-12-13,16368898,299338,184219.0,220206.0,56.1233450244808,67.08698513432826,1541442.0,1357.0,2431.285714285714,0.4134176127230114,0.7407047427026984,0.5352363197460335,469.6088959402978
328,2020-12-14,16569783,301016,200885.0,219686.2857142857,61.20073480608853,66.92865128075564,1537804.0,1678.0,2451.8571428571427,0.5112120516943354,0.7469719430640114,-0.1583338535726142,468.5005589652895
329,2020-12-15,16772936,304041,203153.0,217320.42857142858,61.89169364592331,66.20787971697989,1521243.0,3025.0,2481.0,0.921583108686153,0.7558504769092051,-0.7207715637757559,463.4551580188593
330,2020-12-16,17017763,307652,244827.0,220907.7142857143,74.58791000010075,67.30076630220861,1546354.0,3611.0,2546.0,1.100111274534115,0.7756530891619653,1.092886585228726,471.1053641154603
331,2020-12-17,17255472,310950,237709.0,222620.14285714287,72.41937163063695,67.8224672100632,1558341.0,3298.0,2597.0,1.0047540801477464,0.7911905233910542,0.52170090785458,474.75727047044245
332,2020-12-18,17506662,313820,251190.0,218502.14285714287,76.52643341185941,66.56789555995756,1529515.0,2870.0,2584.8571428571427,0.8743614948526475,0.7874911342888903,-1.2545716501056319,465.9752689197029
333,2020-12-19,17700567,316381,193905.0,216555.42857142858,59.074238905715205,65.97481820354356,1515888.0,2561.0,2628.5714285714284,0.7802229227587562,0.8008089350566807,-0.5930773564139997,461.82372742480493
334,2020-12-20,17880478,317810,179911.0,215940.0,54.81088881548247,65.78732445940095,1511580.0,1429.0,2638.8571428571427,0.4353528139876075,0.8039425352373373,-0.1874937441426141,460.5112712158067
335,2020-12-21,18081996,319773,201518.0,216030.42857142858,61.39358178387311,65.81487402765589,1512213.0,1963.0,2679.5714285714284,0.5980388900333613,0.8163463692857694,0.027549568254940482,460.70411819359117
336,2020-12-22,18283633,323012,201637.0,215813.85714285713,61.42983579707432,65.74889433496317,1510697.0,3239.0,2710.1428571428573,0.9867794013337022,0.8256601253782766,-0.06597969269272141,460.24226034474225
337,2020-12-23,18511396,326424,227763.0,213376.14285714287,69.38926730039148,65.00623109214756,1493633.0,3412.0,2681.714285714286,1.0394848154833567,0.8169992026567398,-0.7426632428156097,455.04361764503295
338,2020-12-24,18704907,329248,193511.0,207062.14285714287,58.954204609906164,63.082635803471746,1449435.0,2824.0,2614.0,0.8603473384891557,0.7963696681340838,-1.9235952886758128,441.5784506243022
339,2020-12-25,18805838,330377,100931.0,185596.57142857142,30.74919165051309,56.54302983756512,1299176.0,1129.0,2365.285714285714,0.34395614205179065,0.7205974748768186,-6.539605965906624,395.8012088629559
340,2020-12-26,19022699,332023,216861.0,188876.0,66.0679122422439,57.54212602849778,1322132.0,1646.0,2234.5714285714284,0.5014630733545149,0.6807746392476413,0.9990961909326614,402.79488219948456
341,2020-12-27,19174788,333253,152089.0,184901.42857142858,46.334761460154816,56.331250692022415,1294310.0,1230.0,2206.1428571428573,0.37472635493684897,0.6721137165261043,-1.2108753364753682,394.3187548441569
342,2020-12-28,19363798,335152,189010.0,183114.57142857142,57.58294987529579,55.7868747050828,1281802.0,1899.0,2197.0,0.5785409333537205,0.6693282941432985,-0.5443759869396132,390.50812293557954
343,2020-12-29,19564828,338780,201030.0,183027.85714285713,61.24490986419085,55.76045671467087,1281195.0,3628.0,2252.5714285714284,1.1052904192771447,0.6862584395637903,-0.026417990411928827,390.32319700269613
344,2020-12-30,19793777,342588,228949.0,183197.2857142857,69.75058881011108,55.81207407320225,1282381.0,3808.0,2309.1428571428573,1.160128422438635,0.7034932405574015,0.051617358531373725,390.6845185124157
345,2020-12-31,20024801,346050,231024.0,188556.2857142857,70.38274912433381,57.44472328954905,1319894.0,3462.0,2400.285714285714,1.054717594139326,0.7312604199359972,1.632649216346806,402.11306302684335
346,2021-01-01,20172049,347970,147248.0,195173.0,44.85992383068385,59.460542172430586,1366211.0,1920.0,2513.285714285714,0.5849387003892276,0.7656864996984883,2.0158188828815327,416.2237952070142
347,2021-01-02,20463659,350343,291610.0,205851.42857142858,88.84061167734515,62.71378494887363,1440960.0,2373.0,2617.1428571428573,0.722947675012311,0.7973271570781735,3.253242776443045,438.99649464211535
348,2021-01-03,20665439,351694,201780.0,212950.14285714287,61.47340154403039,64.87644781799871,1490651.0,1351.0,2634.4285714285716,0.41158967928429513,0.8025933462706657,2.1626628691250787,454.1351347259909
349,2021-01-04,20917269,353743,251830.0,221924.42857142858,76.72141297865583,67.61051397562156,1553471.0,2049.0,2655.8571428571427,0.6242392693216289,0.8091216799803668,2.7340661576228484,473.273597829351
350,2021-01-05,21152285,357432,235016.0,226779.57142857142,71.59893417222642,69.08966030534093,1587457.0,3689.0,2664.5714285714284,1.1238744092374275,0.8117765356889788,1.47914632971937,483.6276221373866
351,2021-01-06,21408251,361396,255966.0,230639.14285714287,77.98146842907762,70.26550025090758,1614474.0,3964.0,2686.8571428571427,1.2076546918452598,0.818566002747068,1.1758399455666506,491.8585017563531
352,2021-01-07,21688585,365509,280334.0,237683.42857142858,85.40531543485092,72.41158115241002,1663784.0,4113.0,2779.8571428571427,1.2530483722400485,0.8468989710471712,2.146080901502444,506.88106806687017
353,2021-01-08,21989362,369404,300777.0,259616.14285714287,91.63338931613059,79.09350479318813,1817313.0,3895.0,3062.0,1.1866334573000217,0.9328553648915703,6.681923640778109,553.6545335523169
354,2021-01-09,22241281,372663,251919.0,253946.0,76.74852732466346,77.36606417137646,1777622.0,3259.0,3188.5714285714284,0.99287251279609,0.9714160560035389,-1.7274406218116667,541.5624491996352
355,2021-01-10,22449576,374440,208295.0,254876.7142857143,63.458232602903216,77.64961146550115,1784137.0,1777.0,3249.4285714285716,0.541372953433155,0.98995652373909,0.2835472941246877,543.5472802585081
356,2021-01-11,22675892,376488,226316.0,251231.85714285713,68.94843068608773,76.5391854237057,1758623.0,2048.0,3249.285714285714,0.6239346137485094,0.9899130015143589,-1.1104260417954492,535.7742979659399
357,2021-01-12,22905869,380894,229977.0,250512.0,70.06377473927782,76.31987693328448,1753584.0,4406.0,3351.714285714286,1.3423124551640297,1.0211184366467305,-0.21930849042122702,534.2391385329913
358,2021-01-13,23135194,384824,229325.0,246706.14285714287,69.86513930560398,75.16040134421681,1726943.0,3930.0,3346.8571428571427,1.1972964023592003,1.0196386810058649,-1.159475589067668,526.1228094095177
359,2021-01-14,23374716,388804,239522.0,240875.85714285713,72.97171218470238,73.38417230848131,1686131.0,3980.0,3327.8571428571427,1.21252918101517,1.0138502251165966,-1.776229035735497,513.6892061593692
360,2021-01-15,23614569,392553,239853.0,232172.42857142858,73.0725531794049,70.73262428894907,1625207.0,3749.0,3307.0,1.1421537436245908,1.0074959803058208,-2.6515480195322425,495.1283700226435
361,2021-01-16,23816762,395894,202193.0,225068.7142857143,61.599224295728696,68.5684381419584,1575481.0,3341.0,3318.714285714286,1.01785426979188,1.0110648027337907,-2.164186146990673,479.9790669937087
362,2021-01-17,23986856,397624,170094.0,219611.42857142858,51.82008505416942,66.90584563499642,1537280.0,1730.0,3312.0,0.5270541414965436,1.0090192581714177,-1.6625925069619711,468.34091944497493
363,2021-01-18,24127989,399065,141133.0,207442.42857142858,42.99695500105879,63.19849196570657,1452097.0,1441.0,3225.285714285714,0.43900868086504014,0.9826012677594935,-3.7073536692898514,442.38944375994595
364,2021-01-19,24314933,401836,186944.0,201294.85714285713,56.95353146123113,61.32560006884277,1409064.0,2771.0,2991.714285714286,0.8442005931138281,0.9114424303237504,-1.8728918968638055,429.27920048189935
365,2021-01-20,24500421,406216,185488.0,195032.42857142858,56.5099529467693,59.417716303294945,1365227.0,4380.0,3056.0,1.3343914102629255,0.931027431452854,-1.9078837655478225,415.9240141230647
366,2021-01-21,24690903,410351,190482.0,188026.7142857143,58.03140287892753,57.283386402469965,1316187.0,4135.0,3078.1428571428573,1.2597507948486752,0.9377733762862119,-2.13432990082498,400.9837048172898
367,2021-01-22,24882468,414082,191565.0,181128.42857142858,58.36134486461583,55.18178521464296,1267899.0,3731.0,3075.5714285714284,1.136669943308442,0.9369899762410479,-2.1016011878270078,386.2724965025007
368,2021-01-23,25050385,417404,167917.0,176231.85714285713,51.15684987148852,53.6900174397515,1233623.0,3322.0,3072.8571428571427,1.0120658139026115,0.9361630539711523,-1.491767774891457,375.8301220782605
369,2021-01-24,25180061,419219,129676.0,170457.85714285713,39.50651609982994,51.930936160560144,1193205.0,1815.0,3085.0,0.5529498652116918,0.9398624430733162,-1.7590812791913564,363.516553123921
370,2021-01-25,25336637,421126,156576.0,172664.0,47.70175101674151,52.60304987708624,1208648.0,1907.0,3151.5714285714284,0.5809781779386756,0.9601437997981214,0.6721137165260984,368.2213491396038
371,2021-01-26,25487275,425224,150638.0,167477.42857142858,45.892706223558584,51.02293198599017,1172342.0,4098.0,3341.1428571428573,1.2484785386432578,1.0178977920166112,-1.580117891096073,357.1605239019312
372,2021-01-27,25643045,429326,155770.0,163232.0,47.456198624807286,49.72953851142417,1142624.0,4102.0,3301.4285714285716,1.2496971609357355,1.0057986135412984,-1.2933934745660025,348.10676957996924
373,2021-01-28,25809220,433194,166175.0,159759.57142857142,50.62613986311454,48.67164379487946,1118317.0,3868.0,3263.285714285714,1.1784077568257982,0.9941781795380303,-1.057894716544709,340.7015065641562
374,2021-01-29,25973835,436794,164615.0,155909.57142857142,50.15087716904829,47.49871983836981,1091367.0,3600.0,3244.5714285714284,1.0967600632298018,0.9884767680982246,-1.1729239565096492,332.49103886858865
375,2021-01-30,26107635,439435,133800.0,151035.7142857143,40.7629156833743,46.01387209721064,1057250.0,2641.0,3147.285714285714,0.8045953686083074,0.9588381330561812,-1.4848477411591716,322.09710468047444
376,2021-01-31,26221675,441299,114040.0,148802.0,34.742921558535166,45.33335859131138,1041614.0,1864.0,3154.285714285714,0.5678779882945418,0.9609707220680169,-0.6805135058992562,317.3335101391797
377,2021-02-01,26363284,443249,141609.0,146663.85714285713,43.141971053863614,44.6819614537574,1026647.0,1950.0,3160.4285714285716,0.5940783675828093,0.9628421777314645,-0.6513971375539782,312.77373017630174
378,2021-02-02,26478540,446860,115256.0,141609.2857142857,35.11338273544834,43.14205809831308,991265.0,3611.0,3090.8571428571427,1.100111274534115,0.9416468542873012,-1.5399033554443236,301.99440668819153
379,2021-02-03,26598723,450703,120183.0,136525.42857142858,36.61442074420758,41.593232686798835,955678.0,3843.0,3053.8571428571427,1.1707913674978137,0.9303745980818839,-1.548825411514244,291.15262880759184
380,2021-02-04,26724359,455820,125636.0,130734.14285714286,38.27570758442761,39.82888521841499,915139.0,5117.0,3232.285714285714,1.5589225676519156,0.9847338567713292,-1.7643474683838463,278.8021965289049
381,2021-02-05,26853860,459390,129501.0,125717.85714285714,39.453201374534046,38.300645819198664,880025.0,3570.0,3228.0,1.0876203960362203,0.983428190029389,-1.528239399216325,268.1045207343907
382,2021-02-06,26958807,462052,104947.0,121596.0,31.972688432160556,37.04489906902528,851172.0,2662.0,3231.0,0.8109931356438146,0.9843421567487473,-1.2557467501733868,259.3142934831769
383,2021-02-07,27046088,463353,87281.0,117773.28571428571,26.590643077433427,35.88028785743931,824413.0,1301.0,3150.5714285714284,0.3963569006283256,0.959839144225002,-1.1646112115859637,251.16201500207518
384,2021-02-08,27139070,464936,92982.0,110826.57142857143,28.327484499787065,33.763932635428375,775786.0,1583.0,3098.1428571428573,0.48226977224799344,0.9438664877485997,-2.116355222010938,236.34752844799863
385,2021-02-09,27235460,468106,96390.0,108131.42857142857,29.365750692977947,32.94284234364689,756920.0,3170.0,3035.1428571428573,0.9657581667884644,0.9246731866420782,-0.8210902917814877,230.59989640552823
386,2021-02-10,27330435,471360,94975.0,104530.28571428571,28.93466305701401,31.845734102619236,731712.0,3254.0,2951.0,0.9913492349304931,0.8990385962753181,-1.0971082410276516,222.92013871833467
