,date,cases,deaths,CasesDaily,Cases7D,DailyCases100k,Cases100k7D,TotalCasesPast7Days,DailyDeaths,Deaths7D,DailyDeaths100k,Deaths100k7D,Cases100k7DDiff,TotalCasespast7days100k
510,2021-06-14,33446525,599552,15119.0,13951.42857142857,4.6060876099920485,4.250380467262795,97660.0,210.0,342.7142857142857,0.06397767035507178,0.10440981713048789,-0.18858179976090206,29.75266327083957
511,2021-06-15,33458397,600004,11872.0,13621.0,3.616870964073391,4.149713561459203,95347.0,452.0,353.7142857142857,0.137704319049964,0.10776102843480118,-0.1006669058035925,29.047994930214422
512,2021-06-16,33472808,600428,14411.0,12727.714285714286,4.390391464223521,3.8775690902141258,89094.0,424.0,332.57142857142856,0.1291739630026211,0.10131973917456263,-0.2721444712450771,27.14298363149888
513,2021-06-17,33484995,600716,12187.0,12211.714285714286,3.712837469605999,3.720366814484521,85482.0,288.0,308.0,0.08774080505838415,0.09383391652077196,-0.15720227572960477,26.042567701391643
514,2021-06-18,33497695,601185,12700.0,11622.142857142857,3.869125778616245,3.5407505930182746,81355.0,469.0,301.14285714285717,0.14288346379299363,0.09174484973366755,-0.17961622146624645,24.785254151127923
515,2021-06-19,33505275,601354,7580.0,11522.285714285714,2.309289244244972,3.5103285579310675,80656.0,169.0,301.0,0.05148679185717681,0.09170132750893621,-0.03042203508720709,24.572299905517472
516,2021-06-20,33509338,601444,4063.0,11133.142857142857,1.2378155935840793,3.3917740177628937,77932.0,90.0,300.2857142857143,0.027419001580745044,0.09148371638527951,-0.1185545401681738,23.742418124340254
517,2021-06-21,33525182,601732,15844.0,11236.714285714286,4.826962900503606,3.423327630693116,78657.0,288.0,311.42857142857144,0.08774080505838415,0.09487844991432413,0.0315536129302223,23.96329341485181
518,2021-06-22,33537943,602164,12761.0,11363.714285714286,3.887709768576528,3.462018888479278,79546.0,432.0,308.57142857142856,0.13161120758757622,0.09400800541969731,0.038691257786162225,24.234132219354947
519,2021-06-23,33551974,602562,14031.0,11309.42857142857,4.274622346438153,3.445480443081369,79166.0,398.0,304.85714285714283,0.12125291810151699,0.09287642757668244,-0.016538445397909385,24.11836310156958
520,2021-06-24,33566669,602917,14695.0,11667.714285714286,4.476913646989427,3.554634182707573,81674.0,355.0,314.42857142857144,0.10815272845738325,0.09579241663368229,0.10915373962620434,24.882439278953008
521,2021-06-25,33581632,603375,14963.0,11991.0,4.558561340585424,3.653124977274598,83937.0,458.0,312.85714285714283,0.13953225248868034,0.09531367216163754,0.09849079456702503,25.57187484092219
522,2021-06-26,33588423,603501,6791.0,11878.285714285714,2.0689159970537734,3.61878594196157,83148.0,126.0,306.7142857142857,0.03838660221304307,0.09344221649818986,-0.03433903531302818,25.33150159373099
523,2021-06-27,33592510,603597,4087.0,11881.714285714286,1.2451273273389445,3.6198304753551223,83172.0,96.0,307.57142857142856,0.029246935019461382,0.09370334984657791,0.0010445333935522605,25.338813327485855
524,2021-06-28,33608058,603758,15548.0,11839.42857142857,4.736784850860266,3.606947896834645,82876.0,161.0,289.42857142857144,0.04904954727222169,0.08817602730569758,-0.01288257852047714,25.248635277842517
525,2021-06-29,33623787,604137,15729.0,12263.42857142857,4.791927509594876,3.736121859837266,85844.0,379.0,281.85714285714283,0.11546446221224858,0.08586934939493647,0.12917396300262096,26.152853018860863
526,2021-06-30,33639764,604460,15977.0,12541.42857142857,4.867482091728484,3.8208161091644564,87790.0,323.0,271.14285714285717,0.09840375011756278,0.08260518254008588,0.08469424932719027,26.745712764151197
527,2021-07-01,33704723,604707,64959.0,19722.0,19.790121374262416,6.008417213060598,138054.0,247.0,255.71428571428572,0.07524992656048918,0.07790478226910101,2.187601103896142,42.05892049142418
528,2021-07-02,33725159,604973,20436.0,20503.85714285714,6.225941292267842,6.246614349015229,143527.0,266.0,228.28571428571428,0.08103838244975758,0.06954851512068347,0.2381971359546311,43.7263004431066
529,2021-07-03,33729152,605059,3993.0,20104.14285714286,1.2164897034657218,6.124839164216936,140729.0,86.0,222.57142857142858,0.026200379288267493,0.06780762613142981,-0.12177518479829352,42.87387414951855
530,2021-07-04,33732074,605096,2922.0,19937.714285714286,0.8902035846548559,6.074135772404923,139564.0,37.0,214.14285714285714,0.011272256205417408,0.06523981487228067,-0.050703391812012555,42.51895040683446
531,2021-07-05,33736665,605137,4591.0,18372.428571428572,1.3986737361911168,5.597262756023617,128607.0,41.0,197.0,0.012490878497894965,0.060017147904519716,-0.4768730163813064,39.18083929216531
532,2021-07-06,33763742,605454,27077.0,19993.571428571428,8.249158953353707,6.091152962274878,139955.0,317.0,188.14285714285714,0.09657581667884645,0.05731876997117654,0.4938902062512609,42.638070735924146
533,2021-07-07,33793961,605776,30219.0,22028.14285714286,9.206386764094828,6.710996486898641,154197.0,322.0,188.0,0.09809909454444338,0.05727524774644521,0.6198435246237635,46.976975408290485
534,2021-07-08,33843194,606142,49233.0,19781.571428571428,14.9991078313869,6.026565980773568,138471.0,366.0,205.0,0.11150393976169652,0.062454392489474826,-0.6844305061250733,42.18596186541497
535,2021-07-09,33878529,606549,35335.0,21910.0,10.765004676173625,6.675003607045823,153370.0,407.0,225.14285714285714,0.12399481825959148,0.06859102617659396,0.6484376262722549,46.72502524932076
536,2021-07-10,33886287,606637,7758.0,22447.85714285714,2.363517936260223,6.838864783159322,157135.0,88.0,225.42857142857142,0.026809690434506265,0.06867807062605664,0.1638611761134996,47.872053482115255
537,2021-07-11,33891830,606667,5543.0,22822.285714285714,1.6887058418007757,6.952936534180168,159756.0,30.0,224.42857142857142,0.00913966719358168,0.06837341505293724,0.11407175102084555,48.670555739261175
538,2021-07-12,33927213,606940,35383.0,27221.14285714286,10.779628143683356,8.293072878107631,190548.0,273.0,257.57142857142856,0.0831709714615933,0.07847057119060843,1.3401363439274636,58.051510146753415
539,2021-07-13,33970195,607372,42982.0,29493.285714285714,13.094705843817595,8.985293862459615,206453.0,432.0,274.0,0.13161120758757622,0.08347562703471269,0.6922209843519838,62.897057037217294
540,2021-07-14,34008250,607765,38055.0,30612.714285714286,11.593667835058364,9.326334015454405,214289.0,393.0,284.14285714285717,0.11972964023592005,0.08656570499063794,0.34104015299478974,65.28433810818083
541,2021-07-15,34044268,608103,36018.0,28724.85714285714,10.973084432614167,8.75118781562973,201074.0,338.0,280.14285714285717,0.10297358371435363,0.08534708269816038,-0.5751461998246743,61.258314709408104
542,2021-07-16,34096492,608460,52224.0,31137.571428571428,15.910332650586993,9.486234669117353,217963.0,357.0,273.0,0.10876203960362202,0.08317097146159332,0.7350468534876224,66.40364268382147
543,2021-07-17,34108937,608543,12445.0,31807.14285714286,3.7914386074708015,9.69022333643315,222650.0,83.0,272.2857142857143,0.02528641256890932,0.08295336033793661,0.20398866731579623,67.83156335503205
544,2021-07-18,34117964,608580,9027.0,32304.85714285714,2.7501258585487283,9.841854767397143,226134.0,37.0,273.2857142857143,0.011272256205417408,0.083258015911056,0.15163143096399345,68.89298337178
545,2021-07-19,34177146,608811,59182.0,35704.71428571428,18.030126128351704,10.877640193778335,249933.0,231.0,267.2857142857143,0.07037543739057896,0.08143008247233965,1.0357854263811923,76.14348135644835
546,2021-07-20,34239257,609111,62111.0,38437.42857142857,18.922462302018396,11.710176830664166,269062.0,300.0,248.42857142857142,0.09139667193581683,0.07568514880780261,0.8325366368858305,81.97123781464916
547,2021-07-21,34299310,609508,60053.0,41580.0,18.295481132538693,12.667578730304212,291060.0,397.0,249.0,0.12094826252839759,0.07585923770672796,0.9574018996400468,88.67305111212947
548,2021-07-22,34364829,609870,65519.0,45794.42857142857,19.960728495209274,13.951527882103514,320561.0,362.0,252.42857142857142,0.11028531746921896,0.07690377110028015,1.2839491517993018,97.66069517472458
549,2021-07-23,34447610,610313,82781.0,50159.71428571428,25.219692998396173,15.281436503219112,351118.0,443.0,264.7142857142857,0.1349624188918895,0.08064668242717551,1.3299086211155977,106.97005552253377
550,2021-07-24,34469200,610414,21590.0,51466.142857142855,6.5775138236476165,15.679447248387225,360263.0,101.0,267.2857142857143,0.03077021288505833,0.08143008247233965,0.3980107451681132,109.7561307387106
551,2021-07-25,34483033,610463,13833.0,52152.71428571428,4.214300542960514,15.888615060446053,365069.0,49.0,269.0,0.01492812308285008,0.08195234916911576,0.20916781205882806,111.22030542312237
552,2021-07-26,34576119,610722,93086.0,56996.142857142855,28.359168679391484,17.36419256773745,398973.0,259.0,273.0,0.07890579343792185,0.08317097146159332,1.4755775072913977,121.54934797416215
553,2021-07-27,34682937,611206,106818.0,63382.857142857145,32.542699009466936,19.309940668801527,443680.0,484.0,299.2857142857143,0.14745329738978447,0.09117906081216011,1.9457481010640763,135.16958468161067
554,2021-07-28,34767898,611711,84961.0,66941.14285714286,25.88384214779644,20.393992242409777,468588.0,505.0,314.7142857142857,0.15385106442529164,0.09587946108314498,1.0840515736082494,142.75794569686843
555,2021-07-29,34866192,612104,98294.0,71623.28571428571,29.945814904197263,21.82043315797949,501363.0,393.0,319.14285714285717,0.11972964023592005,0.09722865004981658,1.4264409155697138,152.74303210585643
556,2021-07-30,34988866,612775,122674.0,77322.28571428571,37.373317776847976,23.55666526918689,541256.0,671.0,351.7142857142857,0.2044238895631103,0.10715171728856239,1.7362321112074,164.89665688430824
557,2021-07-31,35018564,612919,29698.0,78480.57142857143,9.047661210499626,23.909543467308602,549364.0,144.0,357.85714285714283,0.043870402529192075,0.10902317295201007,0.3528781981217115,167.36680427116025
558,2021-08-01,35041458,612982,22894.0,79775.0,6.974784690995301,24.30389834559929,558425.0,63.0,359.85714285714283,0.019193301106521534,0.10963248409824886,0.39435487829068805,170.12728841919503
559,2021-08-02,35177628,613440,136170.0,85929.85714285714,41.48494939166726,26.1790098759244,601509.0,458.0,388.2857142857143,0.13953225248868034,0.11829340681978577,1.8751115303251105,183.2530691314708
560,2021-08-03,35327939,614109,150311.0,92143.14285714286,45.79308385114854,28.07192199616463,645002.0,669.0,414.7142857142857,0.2038145784168715,0.1263450183950839,1.8929121202402293,196.50345397315238
561,2021-08-04,35440283,614834,112344.0,96055.0,34.22622570652468,29.26369107598295,672385.0,725.0,446.14285714285717,0.2208752905115573,0.13591990783597901,1.1917690798183216,204.84583753188065
562,2021-08-05,35567255,615408,126972.0,100151.85714285714,38.68272743011511,30.511821436828352,701063.0,574.0,472.0,0.17487229897052953,0.14379743051235178,1.2481303608454013,213.58275005779848
563,2021-08-06,35735606,616257,168351.0,106677.14285714286,51.28907039022233,32.49978609588184,746740.0,849.0,497.42857142857144,0.2586525815783616,0.15154438651453053,1.9879646590534854,227.49850267117284
564,2021-08-07,35777721,616463,42115.0,108451.0,12.830569461923083,33.040201560370896,759157.0,206.0,506.2857142857143,0.06275904806259422,0.15424276444787371,0.5404154644890582,231.2814109225963
565,2021-08-08,35813789,616594,36068.0,110333.0,10.988317211270138,33.61356334898159,772331.0,131.0,516.0,0.03990988007864001,0.15720227572960493,0.573361788610697,235.29494344287113
566,2021-08-09,35992480,617314,178691.0,116407.42857142857,54.439209016276806,35.464171866782955,814852.0,720.0,553.4285714285714,0.21935201264596035,0.16860509860921633,1.850608517801362,248.24920306748072
567,2021-08-10,36154571,618363,162091.0,118090.28571428571,49.38192650249495,35.97686367411816,826632.0,1049.0,607.7142857142857,0.3195836962022395,0.18514354400712607,0.5126918073352016,251.8380457188271
568,2021-08-11,36310148,618701,155577.0,124266.42857142857,47.397400099195245,37.85846001592824,869865.0,338.0,552.4285714285714,0.10297358371435363,0.16830044303609698,1.8815963418100807,265.00922011149765
569,2021-08-12,36448857,619723,138709.0,125943.14285714286,42.258469891817384,38.36928036759999,881602.0,1022.0,616.4285714285714,0.311357995728016,0.18779839971573792,0.5108203516717538,268.58496257319996
570,2021-08-13,36636249,620809,187392.0,128663.28571428571,57.09001715798862,39.197987048709464,900643.0,1086.0,650.2857142857143,0.3308559524076569,0.1981131669770658,0.8287066811094732,274.38590934096624
571,2021-08-14,36686066,621051,49817.0,129763.57142857143,15.177026686088622,39.53319522359025,908345.0,242.0,655.4285714285714,0.07372664869489223,0.19967996706739408,0.33520817488078336,276.73236656513177
572,2021-08-15,36729884,621228,43818.0,130870.71428571429,13.349397902945404,39.87049246525815,916095.0,177.0,662.0,0.05392403644213192,0.20168198940503576,0.33729724166790476,279.09344725680705
573,2021-08-16,36989377,622244,259493.0,142413.85714285713,79.05598863546972,43.387175268,996897.0,1016.0,704.2857142857143,0.30953006228929963,0.21456456792551284,3.5166828027418475,303.7102268759999
574,2021-08-17,37133674,623237,144297.0,139871.85714285713,43.96088523440853,42.6127408011305,979103.0,993.0,696.2857142857143,0.3025229841075537,0.2121273233405577,-0.7744344668695007,298.2891856079135
575,2021-08-18,37298543,624365,164869.0,141199.2857142857,50.22825968462061,43.01714931333413,988395.0,1128.0,809.1428571428571,0.3436514864786713,0.24650988087831735,0.4044085122036307,301.1200451933389
576,2021-08-19,37458349,626099,159806.0,144213.14285714287,48.685788517917146,43.93533768849123,1009492.0,1734.0,910.8571428571429,0.5282727637890212,0.2774977048870324,0.9181883751571007,307.54736381943866
577,2021-08-20,37657643,627631,199294.0,145913.42857142858,60.71602778925559,44.453339207243665,1021394.0,1532.0,974.5714285714286,0.46673233801890457,0.29690861711721067,0.5180015187524347,311.1733744507056
578,2021-08-21,37737034,628100,79391.0,150138.2857142857,24.186910605521444,45.74046548144835,1050968.0,469.0,1007.0,0.14288346379299363,0.3067881621312251,1.287126274204681,320.18325837013845
579,2021-08-22,37777607,628285,40573.0,149674.7142857143,12.360790568172986,45.599235862195144,1047723.0,185.0,1008.1428571428571,0.05636128102708704,0.30713633992907585,-0.14122961925320254,319.194651035366
580,2021-08-23,38043754,629644,266147.0,150625.2857142857,81.08316681900614,45.88883274555749,1054377.0,1359.0,1057.142857142857,0.4140269238692502,0.3220644630119259,0.2895968833623428,321.2218292189024
581,2021-08-24,38193951,631057,150197.0,151468.14285714287,45.75835311581293,46.145613871472406,1060277.0,1413.0,1117.142857142857,0.4304783248176972,0.3403437973990893,0.25678112591491953,323.01929710030686
582,2021-08-25,38364887,632522,170936.0,152334.85714285713,52.07660504673594,46.40966320891745,1066344.0,1465.0,1165.2857142857142,0.44632041461990546,0.3550107871335514,0.26404933744504433,324.86764246242217
583,2021-08-26,38552648,634735,187761.0,156328.42857142858,57.202435064469675,47.62632700128211,1094299.0,2213.0,1233.7142857142858,0.6742027833132087,0.37585793277986385,1.2166637923646562,333.38428900897475
584,2021-08-27,38748559,636509,195911.0,155845.14285714287,59.68537798539269,47.47909131501597,1090916.0,1774.0,1268.2857142857142,0.5404589867137968,0.3863903111648485,-0.1472356862661357,332.3536392051118
585,2021-08-28,38833818,637076,85259.0,156683.42857142858,25.97462950858602,47.73447972973948,1096784.0,567.0,1282.2857142857142,0.17273970995869378,0.39065548918851994,0.25538841472351237,334.1413581081764
586,2021-08-29,38875976,637356,42158.0,156909.85714285713,12.843669651567218,47.80346245593866,1098369.0,280.0,1295.857142857143,0.08530356047342903,0.39479010053799735,0.06898272619917378,334.6242371915706
587,2021-08-30,39156379,639081,280403.0,158946.42857142858,85.42633666939615,48.42391529170867,1112625.0,1725.0,1348.142857142857,0.5255308636309468,0.41071923478966826,0.6204528357700099,338.96740704196066
588,2021-08-31,39316629,640519,160250.0,160382.57142857142,48.82105559238215,48.86144421693284,1122678.0,1438.0,1351.7142857142858,0.43809471414568196,0.41180729040795183,0.4375289252241714,342.03010951852985
589,2021-09-01,39527624,642454,210995.0,166105.2857142857,64.28080265032557,50.604901017445634,1162737.0,1935.0,1418.857142857143,0.5895085339860184,0.43226273603168225,1.7434568005127957,354.23430712211945
590,2021-09-02,39703320,645391,175696.0,164381.7142857143,53.526765574784235,50.079805376062,1150672.0,2937.0,1522.2857142857142,0.8947734182516466,0.46377282673717335,-0.5250956413836363,350.55863763243406
591,2021-09-03,39894795,647370,191475.0,163748.0,58.333925863035084,49.88674078715378,1146236.0,1979.0,1551.5714285714287,0.6029133792032716,0.47269488280709826,-0.19306458890822142,349.20718551007644
592,2021-09-04,39960849,647896,66054.0,161004.42857142858,20.123719226828147,49.050896461188366,1127031.0,526.0,1545.7142857142858,0.16024883146079882,0.47091047159311333,-0.8358443259654109,343.35627522831857
593,2021-09-05,40005266,648273,44417.0,161327.14285714287,13.531886591243918,49.14921316685646,1129290.0,377.0,1559.5714285714287,0.1148551510660098,0.4751321273920534,0.09831670566809692,344.04449216799526
594,2021-09-06,40082242,648788,76976.0,132266.14285714287,23.451167396438116,40.29561755643389,925863.0,515.0,1386.7142857142858,0.15689762015648553,0.4224702354671304,-8.853595610422573,282.0693228950372
595,2021-09-07,40383380,651014,301138.0,152393.0,91.74336997802669,46.427376754383104,1066751.0,2226.0,1499.2857142857142,0.6781633057637608,0.45676574855542734,6.131759197949215,324.9916372806818
596,2021-09-08,40567569,653216,184189.0,148563.57142857142,56.11420535728722,45.26071999823478,1039945.0,2202.0,1537.4285714285713,0.6708515720088956,0.4683861825586955,-1.1666567561483276,316.82503998764344
597,2021-09-09,40738140,656448,170571.0,147831.42857142858,51.96540576254736,45.03766859648665,1034820.0,3232.0,1579.5714285714287,0.9846468123218666,0.48122523885444124,-0.22305140174812976,315.26368017540653
598,2021-09-10,40914456,658865,176316.0,145665.85714285713,53.71565203011826,44.37791519178425,1019661.0,2417.0,1642.142857142857,0.7363525202295642,0.5002879732867688,-0.6597534047023998,310.6454063424897
599,2021-09-11,40988382,659556,73926.0,146790.42857142858,22.52196789842398,44.720522144869356,1027533.0,691.0,1665.7142857142858,0.21051700102549806,0.5074691403674401,0.34260695308510947,313.0436550140856
600,2021-09-12,41027940,659854,39558.0,146096.2857142857,12.051565161456805,44.50904765489978,1022674.0,298.0,1654.4285714285713,0.09078736078957804,0.5040308846136641,-0.21147448996957507,311.56333358429845
601,2021-09-13,41312998,661579,285058.0,175822.2857142857,86.84450836226691,53.565239221446745,1230756.0,1725.0,1827.2857142857142,0.5255308636309468,0.5566927765385872,9.056191566546964,374.9566745501272
602,2021-09-14,41465694,664235,152696.0,154616.2857142857,46.51968739303828,47.10471313787697,1082314.0,2656.0,1888.7142857142858,0.8091652022050982,0.5754073331730639,-6.460526083569775,329.7329919651388
603,2021-09-15,41635889,666816,170195.0,152617.14285714287,51.850855267054484,46.495663124986585,1068320.0,2581.0,1942.857142857143,0.7863160342211442,0.5919022563462423,-0.6090500128903855,325.4696418749061
604,2021-09-16,41790772,670234,154883.0,150376.0,47.18596913145039,45.812886463401306,1052632.0,3418.0,1969.4285714285713,1.041312748922073,0.5999973901462718,-0.6827766615852795,320.6902052438091
605,2021-09-17,41957710,672813,166938.0,149036.2857142857,50.85859206540462,45.40473503987078,1043254.0,2579.0,1992.5714285714287,0.7857067230749052,0.607047990552749,-0.40815142353052636,317.8331452790955
606,2021-09-18,42025890,673637,68180.0,148215.42857142858,20.77141697527997,45.15465633656449,1037508.0,824.0,2011.5714285714287,0.2510361922503769,0.6128364464420175,-0.25007870330628634,316.08259435595147
607,2021-09-19,42065846,673939,39956.0,148272.2857142857,12.172818079558322,45.17197818200757,1037906.0,302.0,2012.142857142857,0.0920059830820556,0.613010535340943,0.017321845443078132,316.203847274053
608,2021-09-20,42274012,676191,208166.0,137287.7142857143,63.41893203397082,41.825467277965274,961014.0,2252.0,2087.4285714285716,0.686084350664865,0.6359467477743598,-3.3465109040422973,292.7782709457569
609,2021-09-21,42403987,678556,129975.0,134041.85714285713,39.59760811619264,40.83659880984447,938293.0,2365.0,2045.857142857143,0.720510430427356,0.6232817803775393,-0.9888684681208062,285.85619166891126
610,2021-09-22,42551480,681343,147493.0,130798.71428571429,44.9345644460981,39.84855726399355,915591.0,2787.0,2075.285714285714,0.8490750822837383,0.6322473586721957,-0.9880415458509191,278.9399008479549
611,2021-09-23,42679344,684498,127864.0,126938.85714285714,38.95448020133761,38.67263027397744,888572.0,3155.0,2037.7142857142858,0.9611883331916735,0.6208010135678529,-1.1759269900161087,270.70841191784206
612,2021-09-24,42819355,687247,140011.0,123092.14285714286,42.65513144801883,37.500707328636615,861645.0,2749.0,2062.0,0.8374981705052014,0.6281997917721809,-1.1719229453408246,262.5049513004563
613,2021-09-25,42870947,687876,51592.0,120722.42857142857,15.717790328375537,36.778760664793126,845057.0,629.0,2034.142857142857,0.19162835549209595,0.6197129579495694,-0.7219466638434895,257.45132465355186
614,2021-09-26,42905182,688178,34235.0,119905.14285714286,10.429883545742296,36.52977001710512,839336.0,302.0,2034.142857142857,0.0920059830820556,0.6197129579495694,-0.24899064768800372,255.70839011973584
615,2021-09-27,43099971,690559,194789.0,117994.14285714286,59.34355443235275,35.94757321687397,825959.0,2381.0,2052.5714285714284,0.7253849195972663,0.6253273249399125,-0.5821968002311522,251.63301251811777
616,2021-09-28,43213311,692878,113340.0,115617.71428571429,34.529662657351594,35.2235810084681,809324.0,2319.0,2046.0,0.706496274063864,0.6233253026022707,-0.7239922084058676,246.56506705927674
617,2021-09-29,43341823,695393,128512.0,112906.14285714286,39.15189701271897,34.39748566084251,790343.0,2515.0,2007.142857142857,0.7662087663952644,0.6114872574753459,-0.8260953476255892,240.7823996258976
618,2021-09-30,43458032,698136,116209.0,111241.14285714286,35.403719496631126,33.890234131598724,778688.0,2743.0,1948.2857142857142,0.8356702370664851,0.5935561008860333,-0.5072515292437885,237.23163892119112
619,2021-10-01,43583808,700583,125776.0,109207.57142857143,38.318359364664325,33.27069526254809,764453.0,2447.0,1905.142857142857,0.7454921874231458,0.5804123890171683,-0.6195388690506363,232.89486683783662
620,2021-10-02,43628030,701231,44222.0,108154.71428571429,13.472478754485639,32.949936466278096,757083.0,648.0,1907.857142857143,0.19741681138136433,0.5812393112870636,-0.3207587962699918,230.64955526394667
621,2021-10-03,43653869,701480,25839.0,106955.28571428571,7.8719953538319025,32.58452386743376,748687.0,249.0,1900.2857142857142,0.07585923770672796,0.5789326333763025,-0.36541259884433686,228.0916670720363
622,2021-10-04,43826568,703515,172699.0,103799.57142857143,52.61371282214542,31.623117923118425,726597.0,2035.0,1850.857142857143,0.6199740912979574,0.5638739436192585,-0.9614059443153344,221.36182546182897
623,2021-10-05,43925170,705543,98602.0,101694.14285714286,30.039648820718032,30.981687375027917,711859.0,2028.0,1809.2857142857142,0.6178415022861217,0.5512089762224381,-0.6414305480905078,216.87181162519542
624,2021-10-06,44051125,708073,125955.0,101328.85714285714,38.37289271225269,30.870401046389873,709302.0,2530.0,1811.4285714285713,0.7707785999920552,0.5518618095934082,-0.11128632863804455,216.09280732472914
625,2021-10-07,44156527,710522,105402.0,99785.0,32.111306717929885,30.40005636371827,698495.0,2449.0,1769.4285714285713,0.7461014985693847,0.539066275522394,-0.4703446826716018,212.8003945460279
626,2021-10-08,44269453,712967,112926.0,97949.28571428571,34.40353525008017,29.840795775920533,685645.0,2445.0,1769.142857142857,0.7448828762769071,0.5389792310729312,-0.5592605877977377,208.88557043144377
627,2021-10-09,44306787,713480,37334.0,96965.28571428571,11.374011166839285,29.541014691971053,678757.0,513.0,1749.857142857143,0.15628830901024676,0.5331037307342001,-0.29978108394947967,206.78710284379738
628,2021-10-10,44329826,713961,23039.0,96565.28571428571,7.018959749097613,29.4191524627233,675957.0,481.0,1783.0,0.1465393306704263,0.5432008868718713,-0.12186222924775336,205.93406723906313
629,2021-10-11,44453506,715123,123680.0,89562.57142857143,37.67980128340608,27.28573652861768,626938.0,1162.0,1658.2857142857142,0.3540097759647305,0.5052059846814103,-2.1334159341056207,191.00015570032375
630,2021-10-12,44565082,717648,111576.0,91416.0,33.992250226368995,27.8503938722821,639912.0,2525.0,1729.2857142857142,0.7692553221264582,0.526836530372887,0.5646573436644218,194.9527571059747
631,2021-10-13,44671639,719887,106557.0,88644.85714285714,32.463183904882776,27.00614975694354,620514.0,2239.0,1687.7142857142858,0.6821238282143128,0.5141715629760666,-0.8442441153385616,189.0430482986048
