,date,cases,deaths,CasesDaily,Cases7D,DailyCases100k,Cases100k7D,TotalCasesPast7Days,DailyDeaths,Deaths7D,DailyDeaths100k,Deaths100k7D,Cases100k7DDiff,TotalCasespast7days100k
285,2020-11-01,9283202,230940,74195.0,82835.14285714286,22.6039202475931,25.236187921569353,579846.0,428.0,825.1428571428571,0.13039258529509867,0.25138437004822756,0.6302018141098245,176.65331545098547
286,2020-11-02,9377208,231480,94006.0,85602.0,28.63945180666132,26.079126370165973,599214.0,540.0,825.5714285714286,0.16451400948447029,0.2515149367224216,0.8429384485966196,182.55388459116182
287,2020-11-03,9469624,232610,92416.0,88177.57142857143,28.155049445401495,26.863788559847325,617243.0,1130.0,846.5714285714286,0.34426079762491,0.2579127037579288,0.7846621896813524,188.0465199189313
288,2020-11-04,9577702,234226,108078.0,91919.85714285714,32.92656503159737,28.003896758909544,643439.0,1616.0,932.0,0.4923234061609333,0.2839389941472709,1.1401081990622188,196.02727731236678
289,2020-11-05,9699051,235334,121349.0,96302.71428571429,36.96964914246479,29.3391586136671,674119.0,1108.0,946.8571428571429,0.33755837501628344,0.2884653055193304,1.3352618547575545,205.37411029566965
290,2020-11-06,9831874,236582,132823.0,101010.57142857143,40.465267188436655,30.77343352968845,707074.0,1248.0,986.8571428571429,0.38021015525299795,0.30065152844410603,1.4342749160213515,215.41403470781913
291,2020-11-07,9957805,237589,125931.0,106971.14285714286,38.365580978497825,32.58935483437894,748798.0,1007.0,1011.0,0.3067881621312251,0.30800678442370266,1.8159213046904874,228.12548384065255
292,2020-11-08,10061218,238053,103413.0,111145.14285714286,31.505346782995417,33.860987196579266,778016.0,464.0,1016.1428571428571,0.1413601859273967,0.30957358451403094,1.2716323622003287,237.02691037605487
293,2020-11-09,10191667,238798,130449.0,116351.28571428571,39.74201485785123,35.447067632463536,814459.0,745.0,1045.4285714285713,0.2269684019739451,0.31849564058395596,1.58608043588427,248.12947342724476
294,2020-11-10,10331417,240262,139750.0,123113.28571428571,42.57561634343467,37.50714861789685,861793.0,1464.0,1093.142857142857,0.4460157590467861,0.33303206364422394,2.0600809854333164,262.55004032527796
295,2020-11-11,10474295,241693,142878.0,128084.71428571429,43.52857897615212,39.02172203854753,896593.0,1431.0,1066.7142857142858,0.43596212513384625,0.32498045206892584,1.5145734206506773,273.1520542698327
296,2020-11-12,10637946,242865,163651.0,134127.85714285713,49.8571891965612,40.86279918913273,938895.0,1172.0,1075.857142857143,0.3570563316959244,0.32776587445173166,1.8410771505851997,286.0395943239291
297,2020-11-13,10819442,244255,181496.0,141081.14285714287,55.2937678988767,42.98115643348131,987568.0,1390.0,1096.142857142857,0.42347124663595126,0.3339460303635821,2.11835724434858,300.86809503436916
298,2020-11-14,10978475,245465,159033.0,145810.0,48.45028975989585,44.42182911653817,1020670.0,1210.0,1125.142857142857,0.3686332434744612,0.34278104198404435,1.4406726830568601,310.9528038157672
299,2020-11-15,11113661,246088,135186.0,150349.0,41.185168307717774,45.80466076292708,1052443.0,623.0,1147.857142857143,0.1898004220533796,0.34970107571632775,1.382831646388908,320.63262534048954
300,2020-11-16,11280224,246884,166563.0,155508.14285714287,50.744346225484854,47.37642238687473,1088557.0,796.0,1155.142857142857,0.24250583620303398,0.35192070917762613,1.5717616239476513,331.6349567081232
301,2020-11-17,11441855,248491,161631.0,158634.0,49.24178493886002,48.32873218622122,1110438.0,1607.0,1175.5714285714287,0.4895815060028588,0.35814438731420795,0.9523097993464873,338.30112530354853
302,2020-11-18,11614135,250415,172280.0,162834.2857142857,52.48606213700841,49.60837263777211,1139840.0,1924.0,1246.0,0.5861573226817052,0.3796008441067592,1.2796404515508968,347.2586084644048
303,2020-11-19,11801643,252376,187508.0,166242.42857142858,57.12535720447047,50.64668235318772,1163697.0,1961.0,1358.7142857142858,0.5974295788871226,0.41393987941978755,1.0383097154156076,354.5267764723141
304,2020-11-20,12000502,254333,198859.0,168722.85714285713,60.58350261494866,51.402358741198,1181060.0,1957.0,1439.7142857142858,0.5962109565946451,0.43861698084245804,0.7556763880102793,359.8165111883861
305,2020-11-21,12172435,255758,171933.0,170565.7142857143,52.38034665313597,51.96379544023231,1193960.0,1425.0,1470.4285714285713,0.4341341916951299,0.4479742591596964,0.56143669903431,363.74656808162615
306,2020-11-22,12313229,256601,140794.0,171366.85714285713,42.89367676177132,52.20786807652568,1199568.0,843.0,1501.857142857143,0.2568246481396453,0.45754914860059154,0.2440726362933674,365.45507653567967
307,2020-11-23,12492852,257639,179623.0,173232.57142857142,54.723148010424076,52.77626833151699,1212628.0,1038.0,1536.4285714285713,0.3162324848979262,0.46808152698557615,0.5684002549913103,369.43387832061893
308,2020-11-24,12670710,259848,177858.0,175550.7142857143,54.18543092386836,53.48250347223246,1228855.0,2209.0,1622.4285714285713,0.6729841610207311,0.4942819062738436,0.7062351407154708,374.3775243056273
309,2020-11-25,12851300,262161,180590.0,176737.85714285713,55.017749949630534,53.844173159749914,1237165.0,2313.0,1678.0,0.7046683406251477,0.5112120516943354,0.36166968751745543,376.9092121182494
310,2020-11-26,12954294,263339,102994.0,164664.42857142858,31.37769609785839,50.165935858805334,1152651.0,1178.0,1566.142857142857,0.3588842651346407,0.47713414972969515,-3.6782373009445806,351.1615510116373
311,2020-11-27,13160133,264751,205839.0,165661.57142857142,62.709998515322,50.469720987430094,1159631.0,1412.0,1488.2857142857142,0.43017366924457784,0.45341453725111414,0.30378512862476015,353.28804691201066
312,2020-11-28,13311541,265943,151408.0,162729.42857142858,46.12729101486051,49.57642732481931,1139106.0,1192.0,1455.0,0.36314944315831216,0.44327385888871157,-0.8932936626107804,347.0349912737352
313,2020-11-29,13447663,266761,136122.0,162062.0,41.47032592415752,49.37309149087448,1134434.0,818.0,1451.4285714285713,0.24920825881166053,0.44218580327042806,-0.20333583394483412,345.61164043612143
314,2020-11-30,13615321,268031,167658.0,160352.7142857143,51.07794407805059,48.85234807196399,1122469.0,1270.0,1484.5714285714287,0.38691257786162453,0.4522829594080992,-0.5207434189104916,341.9664365037479
315,2020-12-01,13799549,270639,184228.0,161262.7142857143,56.12608692463887,49.12958464350264,1128839.0,2608.0,1541.5714285714287,0.7945417346953676,0.4696483270759045,0.27723657153865133,343.90709250451846
316,2020-12-02,14000721,273525,201172.0,164203.0,61.288170955573804,50.025359072923095,1149421.0,2886.0,1623.4285714285713,0.8792359840225578,0.49458656184696304,0.8957744294204559,350.17751351046167
317,2020-12-03,14218459,276381,217738.0,180595.0,66.33509517986961,55.01927322749613,1264165.0,2856.0,1863.142857142857,0.8700963168289761,0.5676168549461538,4.993914154573034,385.1349125924729
318,2020-12-04,14449827,279018,231368.0,184242.0,70.48755064148689,56.13035210266254,1289694.0,2637.0,2038.142857142857,0.8033767463158299,0.620931580242047,1.1110788751664131,392.9124647186378
319,2020-12-05,14655535,281208,205708.0,191999.14285714287,62.67008863524335,58.493608905574376,1343994.0,2190.0,2180.714285714286,0.6671957051314628,0.6643667605239256,2.3632568029118346,409.45526233902063
320,2020-12-06,14827456,282319,171921.0,197113.2857142857,52.37669078625855,60.051661028731665,1379793.0,1111.0,2222.5714285714284,0.3384723417356416,0.6771187723702087,1.5580521231572888,420.3616272011217
321,2020-12-07,15031979,283853,204523.0,202379.7142857143,62.30907178109688,61.65610784345257,1416658.0,1534.0,2260.285714285714,0.4673416491651433,0.6886086396992827,1.6044468147209017,431.592754904168
322,2020-12-08,15251693,286674,219714.0,207449.14285714287,66.93709459235352,63.20053751026894,1452144.0,2821.0,2290.714285714286,0.8594333717697976,0.6978788735670584,1.5444296668163702,442.4037625718826
323,2020-12-09,15471409,289830,219716.0,210098.2857142857,66.93770390349977,64.00761364568693,1470688.0,3156.0,2329.285714285714,0.9614929887647929,0.7096298742445206,0.8070761354179936,448.05329551980856
324,2020-12-10,15696634,292771,225225.0,211167.85714285713,68.61605145581449,64.33346454225048,1478175.0,2941.0,2341.4285714285716,0.8959920405441243,0.7133292633466847,0.3258508965635514,450.3342517957534
325,2020-12-11,15977147,295726,280513.0,218188.57142857142,85.45984878243928,66.47236427667227,1527320.0,2955.0,2386.8571428571427,0.9002572185677956,0.7271693308112512,2.138899734421784,465.30654993670584
326,2020-12-12,16184679,297981,207532.0,218449.14285714287,63.22578040061312,66.55174881458223,1529144.0,2255.0,2396.1428571428573,0.6869983173842231,0.7299982754187884,0.07938453790995936,465.8622417020756
327,2020-12-13,16368898,299338,184219.0,220206.0,56.1233450244808,67.08698513432826,1541442.0,1357.0,2431.285714285714,0.4134176127230114,0.7407047427026984,0.5352363197460335,469.6088959402978
328,2020-12-14,16569783,301016,200885.0,219686.2857142857,61.20073480608853,66.92865128075564,1537804.0,1678.0,2451.8571428571427,0.5112120516943354,0.7469719430640114,-0.1583338535726142,468.5005589652895
329,2020-12-15,16772936,304041,203153.0,217320.42857142858,61.89169364592331,66.20787971697989,1521243.0,3025.0,2481.0,0.921583108686153,0.7558504769092051,-0.7207715637757559,463.4551580188593
330,2020-12-16,17017763,307652,244827.0,220907.7142857143,74.58791000010075,67.30076630220861,1546354.0,3611.0,2546.0,1.100111274534115,0.7756530891619653,1.092886585228726,471.1053641154603
331,2020-12-17,17255472,310950,237709.0,222691.14285714287,72.41937163063695,67.84409775575467,1558838.0,3298.0,2597.0,1.0047540801477464,0.7911905233910542,0.5433314535460596,474.9086842902827
332,2020-12-18,17506662,313820,251190.0,218502.14285714287,76.52643341185941,66.56789555995756,1529515.0,2870.0,2584.8571428571427,0.8743614948526475,0.7874911342888903,-1.2762021957971115,465.9752689197029
333,2020-12-19,17700567,316381,193905.0,216555.42857142858,59.074238905715205,65.97481820354356,1515888.0,2561.0,2628.5714285714284,0.7802229227587562,0.8008089350566807,-0.5930773564139997,461.82372742480493
334,2020-12-20,17880478,317810,179911.0,215940.0,54.81088881548247,65.78732445940095,1511580.0,1429.0,2638.8571428571427,0.4353528139876075,0.8039425352373373,-0.1874937441426141,460.5112712158067
335,2020-12-21,18081996,319773,201518.0,216030.42857142858,61.39358178387311,65.81487402765589,1512213.0,1963.0,2679.5714285714284,0.5980388900333613,0.8163463692857694,0.027549568254940482,460.70411819359117
336,2020-12-22,18283633,323012,201637.0,215813.85714285713,61.42983579707432,65.74889433496317,1510697.0,3239.0,2710.1428571428573,0.9867794013337022,0.8256601253782766,-0.06597969269272141,460.24226034474225
337,2020-12-23,18511396,326424,227763.0,213376.14285714287,69.38926730039148,65.00623109214756,1493633.0,3412.0,2681.714285714286,1.0394848154833567,0.8169992026567398,-0.7426632428156097,455.04361764503295
338,2020-12-24,18704907,329248,193511.0,207062.14285714287,58.954204609906164,63.082635803471746,1449435.0,2824.0,2614.0,0.8603473384891557,0.7963696681340838,-1.9235952886758128,441.5784506243022
339,2020-12-25,18805838,330377,100931.0,185596.57142857142,30.74919165051309,56.54302983756512,1299176.0,1129.0,2365.285714285714,0.34395614205179065,0.7205974748768186,-6.539605965906624,395.8012088629559
340,2020-12-26,19022699,332023,216861.0,188876.0,66.0679122422439,57.54212602849778,1322132.0,1646.0,2234.5714285714284,0.5014630733545149,0.6807746392476413,0.9990961909326614,402.79488219948456
341,2020-12-27,19174788,333253,152089.0,184901.42857142858,46.334761460154816,56.331250692022415,1294310.0,1230.0,2206.1428571428573,0.37472635493684897,0.6721137165261043,-1.2108753364753682,394.3187548441569
342,2020-12-28,19363798,335152,189010.0,183114.57142857142,57.58294987529579,55.7868747050828,1281802.0,1899.0,2197.0,0.5785409333537205,0.6693282941432985,-0.5443759869396132,390.50812293557954
343,2020-12-29,19564828,338780,201030.0,183027.85714285713,61.24490986419085,55.76045671467087,1281195.0,3628.0,2252.5714285714284,1.1052904192771447,0.6862584395637903,-0.026417990411928827,390.32319700269613
344,2020-12-30,19793777,342588,228949.0,183197.2857142857,69.75058881011108,55.81207407320225,1282381.0,3808.0,2309.1428571428573,1.160128422438635,0.7034932405574015,0.051617358531373725,390.6845185124157
345,2020-12-31,20024801,346050,231024.0,188556.2857142857,70.38274912433381,57.44472328954905,1319894.0,3462.0,2400.285714285714,1.054717594139326,0.7312604199359972,1.632649216346806,402.11306302684335
346,2021-01-01,20172049,347970,147248.0,195173.0,44.85992383068385,59.460542172430586,1366211.0,1920.0,2513.285714285714,0.5849387003892276,0.7656864996984883,2.0158188828815327,416.2237952070142
347,2021-01-02,20463659,350343,291610.0,205851.42857142858,88.84061167734515,62.71378494887363,1440960.0,2373.0,2617.1428571428573,0.722947675012311,0.7973271570781735,3.253242776443045,438.99649464211535
348,2021-01-03,20665439,351694,201780.0,212950.14285714287,61.47340154403039,64.87644781799871,1490651.0,1351.0,2634.4285714285716,0.41158967928429513,0.8025933462706657,2.1626628691250787,454.1351347259909
349,2021-01-04,20917269,353743,251830.0,221924.42857142858,76.72141297865583,67.61051397562156,1553471.0,2049.0,2655.8571428571427,0.6242392693216289,0.8091216799803668,2.7340661576228484,473.273597829351
350,2021-01-05,21152285,357432,235016.0,226779.57142857142,71.59893417222642,69.08966030534093,1587457.0,3689.0,2664.5714285714284,1.1238744092374275,0.8117765356889788,1.47914632971937,483.6276221373866
351,2021-01-06,21408251,361396,255966.0,230639.14285714287,77.98146842907762,70.26550025090758,1614474.0,3964.0,2686.8571428571427,1.2076546918452598,0.818566002747068,1.1758399455666506,491.8585017563531
352,2021-01-07,21688585,365509,280334.0,237683.42857142858,85.40531543485092,72.41158115241002,1663784.0,4113.0,2779.8571428571427,1.2530483722400485,0.8468989710471712,2.146080901502444,506.88106806687017
353,2021-01-08,21989362,369404,300777.0,259616.14285714287,91.63338931613059,79.09350479318813,1817313.0,3895.0,3062.0,1.1866334573000217,0.9328553648915703,6.681923640778109,553.6545335523169
354,2021-01-09,22241281,372663,251919.0,253946.0,76.74852732466346,77.36606417137646,1777622.0,3259.0,3188.5714285714284,0.99287251279609,0.9714160560035389,-1.7274406218116667,541.5624491996352
355,2021-01-10,22449576,374440,208295.0,254876.7142857143,63.458232602903216,77.64961146550115,1784137.0,1777.0,3249.4285714285716,0.541372953433155,0.98995652373909,0.2835472941246877,543.5472802585081
356,2021-01-11,22675892,376488,226316.0,251231.85714285713,68.94843068608773,76.5391854237057,1758623.0,2048.0,3249.285714285714,0.6239346137485094,0.9899130015143589,-1.1104260417954492,535.7742979659399
357,2021-01-12,22905869,380894,229977.0,250512.0,70.06377473927782,76.31987693328448,1753584.0,4406.0,3351.714285714286,1.3423124551640297,1.0211184366467305,-0.21930849042122702,534.2391385329913
358,2021-01-13,23135194,384824,229325.0,246706.14285714287,69.86513930560398,75.16040134421681,1726943.0,3930.0,3346.8571428571427,1.1972964023592003,1.0196386810058649,-1.159475589067668,526.1228094095177
359,2021-01-14,23374716,388804,239522.0,240875.85714285713,72.97171218470238,73.38417230848131,1686131.0,3980.0,3327.8571428571427,1.21252918101517,1.0138502251165966,-1.776229035735497,513.6892061593692
360,2021-01-15,23614569,392553,239853.0,232172.42857142858,73.0725531794049,70.73262428894907,1625207.0,3749.0,3307.0,1.1421537436245908,1.0074959803058208,-2.6515480195322425,495.1283700226435
361,2021-01-16,23816762,395894,202193.0,225068.7142857143,61.599224295728696,68.5684381419584,1575481.0,3341.0,3318.714285714286,1.01785426979188,1.0110648027337907,-2.164186146990673,479.9790669937087
362,2021-01-17,23986856,397624,170094.0,219611.42857142858,51.82008505416942,66.90584563499642,1537280.0,1730.0,3312.0,0.5270541414965436,1.0090192581714177,-1.6625925069619711,468.34091944497493
363,2021-01-18,24127989,399065,141133.0,207442.42857142858,42.99695500105879,63.19849196570657,1452097.0,1441.0,3225.285714285714,0.43900868086504014,0.9826012677594935,-3.7073536692898514,442.38944375994595
364,2021-01-19,24314933,401836,186944.0,201294.85714285713,56.95353146123113,61.32560006884277,1409064.0,2771.0,2991.714285714286,0.8442005931138281,0.9114424303237504,-1.8728918968638055,429.27920048189935
365,2021-01-20,24500421,406216,185488.0,195032.42857142858,56.5099529467693,59.417716303294945,1365227.0,4380.0,3056.0,1.3343914102629255,0.931027431452854,-1.9078837655478225,415.9240141230647
366,2021-01-21,24690903,410351,190482.0,188026.7142857143,58.03140287892753,57.283386402469965,1316187.0,4135.0,3078.1428571428573,1.2597507948486752,0.9377733762862119,-2.13432990082498,400.9837048172898
367,2021-01-22,24882468,414082,191565.0,181128.42857142858,58.36134486461583,55.18178521464296,1267899.0,3731.0,3075.5714285714284,1.136669943308442,0.9369899762410479,-2.1016011878270078,386.2724965025007
368,2021-01-23,25050385,417404,167917.0,176231.85714285713,51.15684987148852,53.6900174397515,1233623.0,3322.0,3072.8571428571427,1.0120658139026115,0.9361630539711523,-1.491767774891457,375.8301220782605
369,2021-01-24,25180061,419219,129676.0,170457.85714285713,39.50651609982994,51.930936160560144,1193205.0,1815.0,3085.0,0.5529498652116918,0.9398624430733162,-1.7590812791913564,363.516553123921
370,2021-01-25,25336637,421126,156576.0,172664.0,47.70175101674151,52.60304987708624,1208648.0,1907.0,3151.5714285714284,0.5809781779386756,0.9601437997981214,0.6721137165260984,368.2213491396038
371,2021-01-26,25487275,425224,150638.0,167477.42857142858,45.892706223558584,51.02293198599017,1172342.0,4098.0,3341.1428571428573,1.2484785386432578,1.0178977920166112,-1.580117891096073,357.1605239019312
372,2021-01-27,25643045,429326,155770.0,163232.0,47.456198624807286,49.72953851142417,1142624.0,4102.0,3301.4285714285716,1.2496971609357355,1.0057986135412984,-1.2933934745660025,348.10676957996924
373,2021-01-28,25809220,433194,166175.0,159759.57142857142,50.62613986311454,48.67164379487946,1118317.0,3868.0,3263.285714285714,1.1784077568257982,0.9941781795380303,-1.057894716544709,340.7015065641562
374,2021-01-29,25973835,436794,164615.0,155909.57142857142,50.15087716904829,47.49871983836981,1091367.0,3600.0,3244.5714285714284,1.0967600632298018,0.9884767680982246,-1.1729239565096492,332.49103886858865
375,2021-01-30,26107635,439435,133800.0,151035.7142857143,40.7629156833743,46.01387209721064,1057250.0,2641.0,3147.285714285714,0.8045953686083074,0.9588381330561812,-1.4848477411591716,322.09710468047444
376,2021-01-31,26221430,441299,113795.0,148767.0,34.66828094312092,45.3226956462522,1041369.0,1864.0,3154.285714285714,0.5678779882945418,0.9609707220680169,-0.6911764509584373,317.25886952376544
377,2021-02-01,26363284,443249,141854.0,146663.85714285713,43.21661166927787,44.6819614537574,1026647.0,1950.0,3160.4285714285716,0.5940783675828093,0.9628421777314645,-0.6407341924947971,312.77373017630174
378,2021-02-02,26478540,446860,115256.0,141609.2857142857,35.11338273544834,43.14205809831308,991265.0,3611.0,3090.8571428571427,1.100111274534115,0.9416468542873012,-1.5399033554443236,301.99440668819153
379,2021-02-03,26598723,450703,120183.0,136525.42857142858,36.61442074420758,41.593232686798835,955678.0,3843.0,3053.8571428571427,1.1707913674978137,0.9303745980818839,-1.548825411514244,291.15262880759184
380,2021-02-04,26724359,455820,125636.0,130734.14285714286,38.27570758442761,39.82888521841499,915139.0,5117.0,3232.285714285714,1.5589225676519156,0.9847338567713292,-1.7643474683838463,278.8021965289049
381,2021-02-05,26853860,459390,129501.0,125717.85714285714,39.453201374534046,38.30064581919867,880025.0,3570.0,3228.0,1.0876203960362203,0.983428190029389,-1.528239399216318,268.1045207343907
382,2021-02-06,26958807,462052,104947.0,121596.0,31.972688432160556,37.04489906902528,851172.0,2662.0,3231.0,0.8109931356438146,0.9843421567487473,-1.2557467501733939,259.3142934831769
383,2021-02-07,27046088,463353,87281.0,117808.28571428571,26.590643077433427,35.89095080249849,824658.0,1301.0,3150.5714285714284,0.3963569006283256,0.959839144225002,-1.1539482665267897,251.23665561748942
384,2021-02-08,27139070,464936,92982.0,110826.57142857143,28.327484499787065,33.76393263542837,775786.0,1583.0,3098.1428571428573,0.48226977224799344,0.9438664877485997,-2.127018167070119,236.34752844799863
385,2021-02-09,27235460,468106,96390.0,108131.42857142857,29.365750692977947,32.94284234364689,756920.0,3170.0,3035.1428571428573,0.9657581667884644,0.9246731866420782,-0.8210902917814806,230.59989640552823
386,2021-02-10,27330435,471360,94975.0,104530.28571428571,28.93466305701401,31.84573410261924,731712.0,3254.0,2951.0,0.9913492349304931,0.8990385962753181,-1.097108241027648,222.92013871833467
387,2021-02-11,27436075,475238,105640.0,101673.71428571429,32.183814744332295,30.97546369689133,711716.0,3878.0,2774.0,1.181454312556992,0.8451145598331863,-0.8702704057279078,216.82824587823936
388,2021-02-12,27535702,480701,99627.0,97406.0,30.35192078316541,29.675280755267245,681842.0,5463.0,3044.4285714285716,1.664333395951224,0.9275021312496153,-1.3001829416240867,207.72696528687072
389,2021-02-13,27620354,484073,84652.0,94506.71428571429,25.789703575702553,28.79199720434467,661547.0,3372.0,3145.8571428571427,1.0272985925585811,0.9584029108088676,-0.8832835509225738,201.54398043041272
390,2021-02-14,27684134,485154,63780.0,91149.42857142857,19.430932453554657,27.769181400933423,638046.0,1081.0,3114.4285714285716,0.32933267454205994,0.9488280213679726,-1.0228158034112482,194.38426980653392
391,2021-02-15,27739406,486148,55272.0,85762.28571428571,16.83892283745489,26.127958306314536,600336.0,994.0,3030.285714285714,0.30282763968067306,0.9231934310012125,-1.641223094618887,182.89570814420176
392,2021-02-16,27803946,487855,64540.0,81212.28571428571,19.662470689125392,24.74177544862132,568486.0,1707.0,2821.285714285714,0.5200470633147977,0.8595204162192601,-1.3861828576932176,173.1924281403492
393,2021-02-17,27874107,490326,70161.0,77667.42857142857,21.37493966562948,23.66181496413781,543672.0,2471.0,2709.4285714285716,0.7528039211780112,0.8254425142546199,-1.0799604844835073,165.63270474896467
394,2021-02-18,27945898,492951,71791.0,72831.85714285714,21.871528249814084,22.18863117920664,509823.0,2625.0,2530.4285714285716,0.7997208794383972,0.7709091666662492,-1.4731837849311695,155.32041825444645
395,2021-02-19,28023910,495572,78012.0,69744.0,23.766790570189805,21.247898291638695,488208.0,2621.0,2124.4285714285716,0.7985022571459196,0.6472190039797772,-0.9407328875679468,148.73528804147085
396,2021-02-20,28093630,497403,69720.0,67610.85714285714,21.24058655788383,20.598024431950304,473276.0,1831.0,1904.2857142857142,0.557824354381602,0.5801512556687801,-0.6498738596883911,144.18617102365212
397,2021-02-21,28148810,498650,55180.0,66382.28571428571,16.810894524727907,20.223733299260772,464676.0,1247.0,1928.0,0.3799054996798786,0.5873759449741828,-0.37429113268953174,141.5661330948254
398,2021-02-22,28208276,500104,59466.0,66981.42857142857,18.11664831111761,20.406265509784014,468870.0,1454.0,1993.7142857142858,0.4429692033155922,0.6073961683505998,0.18253221052324164,142.8438585684881
399,2021-02-23,28280189,502432,71913.0,68034.71428571429,21.908696229734648,20.727154872728196,476243.0,2328.0,2082.4285714285716,0.7092381742219385,0.6344234699087627,0.32088936294418247,145.09008410909738
400,2021-02-24,28354383,505642,74194.0,68610.85714285714,22.603615592019977,20.902680005069694,480276.0,3210.0,2188.0,0.9779443897132399,0.666586393985224,0.17552513234149814,146.31876003548786
401,2021-02-25,28432264,508107,77881.0,69480.85714285714,23.726880690111166,21.167730353683563,486366.0,2465.0,2165.1428571428573,0.7509759877392949,0.6596228380282093,0.2650503486138689,148.17411247578494
402,2021-02-26,28510582,510283,78318.0,69524.57142857143,23.86001517556434,21.181048154451354,486672.0,2176.0,2101.5714285714284,0.6629305271077913,0.6402554480227626,0.013317800767790544,148.2673370811595
403,2021-02-27,28573256,511850,62674.0,68518.0,19.09398338968461,20.87439055899432,479626.0,1567.0,2063.8571428571427,0.4773952830780832,0.6287655806936884,-0.30665759545703253,146.12073391296025
404,2021-02-28,28624161,512979,50905.0,67907.28571428571,15.508491949642517,20.68833304826784,475351.0,1129.0,2047.0,0.34395614205179065,0.62362995817539,-0.18605751072648147,144.81833133787487
405,2021-03-01,28680857,514404,56696.0,67511.57142857143,17.272752373576903,20.56777648576202,472581.0,1425.0,2042.857142857143,0.4341341916951299,0.6223678136581813,-0.12055656250581848,143.97443540033416
406,2021-03-02,28738501,515710,57644.0,65473.142857142855,17.561565856894084,19.946757861070516,458312.0,1306.0,1896.857142857143,0.39788017849392254,0.5778880999827504,-0.621018624691505,139.62730502749358
407,2021-03-03,28805113,518079,66612.0,64390.0,20.293717036628767,19.616772353157483,450730.0,2369.0,1776.7142857142858,0.7217290527198335,0.5412859089836923,-0.32998550791303316,137.3174064721024
408,2021-03-04,28872395,520028,67282.0,62875.857142857145,20.497836270618755,19.155480293229996,440131.0,1949.0,1703.0,0.59377371200969,0.5188284410223202,-0.46129205992748723,134.08836205261
409,2021-03-05,28938090,522511,65695.0,61072.57142857143,20.014347876078286,18.606099250446274,427508.0,2483.0,1746.857142857143,0.7564597880554439,0.532189764014842,-0.5493810427837218,130.2426947531239
410,2021-03-06,28994675,523970,56585.0,60202.71428571428,17.23893560496065,18.341092424057138,421419.0,1459.0,1731.4285714285713,0.4444924811811891,0.5274893637438571,-0.2650068263891363,128.38764696839996
411,2021-03-07,29034739,524646,40064.0,58654.0,12.205720881455218,17.869267985744667,410578.0,676.0,1666.7142857142858,0.20594716742870725,0.5077737959405595,-0.47182443831247056,125.08487590021267
412,2021-03-08,29129252,525466,94513.0,64056.42857142857,28.79391218223285,19.515147958409802,448395.0,820.0,1580.2857142857142,0.24981756995789933,0.481442849978098,1.645879972665135,136.60603570886863
413,2021-03-09,29185151,527351,55899.0,63807.142857142855,17.02994188180075,19.439201676253614,446650.0,1885.0,1663.0,0.574275755330049,0.5066422180975446,-0.07594628215618826,136.07441173377526
414,2021-03-10,29243346,528825,58195.0,62604.71428571428,17.729431077682865,19.07287511068991,438233.0,1474.0,1535.142857142857,0.44906231477798,0.4676898269629941,-0.36632656556370335,133.5101257748294
415,2021-03-11,29305733,530349,62387.0,61905.42857142857,19.006547240199346,18.859833820629994,433338.0,1524.0,1474.4285714285713,0.4642950934339495,0.449192881452174,-0.21304129005991612,132.01883674440995
416,2021-03-12,29369899,532054,64166.0,61687.0,19.54852950477874,18.793288339015778,431809.0,1705.0,1363.2857142857142,0.5194377521685589,0.41533259061119043,-0.06654548161421658,131.55301837311043
417,2021-03-13,29419456,533928,49557.0,60683.0,15.09781623707758,18.487414143603907,424781.0,1874.0,1422.5714285714287,0.5709245440257358,0.4333943138746971,-0.3058741954118709,129.41189900522735
418,2021-03-14,29457445,534497,37989.0,60386.57142857143,11.573560567232484,18.397105527286374,422706.0,569.0,1407.2857142857142,0.17334902110493255,0.42873743582844354,-0.0903086163175324,128.7797386910046
