,date,cases,deaths,CasesDaily,Cases7D,DailyCases100k,Cases100k7D,TotalCasesPast7Days,DailyDeaths,Deaths7D,DailyDeaths100k,Deaths100k7D,Cases100k7DDiff,TotalCasespast7days100k
553,2021-07-27,34682937,611206,106818.0,63382.857142857145,32.542699009466936,19.309940668801524,443680.0,484.0,301.2857142857143,0.14745329738978447,0.09178837195839888,1.9457481010640727,135.16958468161067
554,2021-07-28,34767898,611701,84961.0,66978.57142857143,25.88384214779644,20.405395065289387,468850.0,495.0,315.2857142857143,0.15080450869409776,0.09605354998207034,1.0954543964878631,142.8377654570257
555,2021-07-29,34866192,612104,98294.0,71663.42857142857,29.945814904197263,21.832662903129,501644.0,403.0,321.14285714285717,0.12277619596711392,0.09783796119605535,1.4272678378396115,152.82864032190298
556,2021-07-30,34988866,612775,122674.0,77322.28571428571,37.373317776847976,23.55666526918689,541256.0,671.0,353.7142857142857,0.2044238895631103,0.10776102843480118,1.724002366057892,164.89665688430824
557,2021-07-31,35018564,612919,29698.0,78480.57142857143,9.047661210499626,23.909543467308602,549364.0,144.0,359.85714285714283,0.043870402529192075,0.10963248409824886,0.3528781981217115,167.36680427116025
558,2021-08-01,35041458,612982,22894.0,79775.0,6.974784690995301,24.30389834559929,558425.0,63.0,361.85714285714283,0.019193301106521534,0.11024179524448763,0.39435487829068805,170.12728841919503
559,2021-08-02,35177628,613440,136170.0,85929.85714285714,41.48494939166726,26.1790098759244,601509.0,458.0,388.2857142857143,0.13953225248868034,0.11829340681978577,1.8751115303251105,183.2530691314708
560,2021-08-03,35327939,614109,150311.0,92143.14285714286,45.79308385114854,28.07192199616463,645002.0,669.0,414.7142857142857,0.2038145784168715,0.1263450183950839,1.8929121202402293,196.50345397315238
561,2021-08-04,35440283,614834,112344.0,96055.0,34.22622570652468,29.26369107598295,672385.0,725.0,447.57142857142856,0.2208752905115573,0.13635513008329242,1.1917690798183216,204.84583753188065
562,2021-08-05,35567255,615408,126972.0,100151.85714285714,38.68272743011511,30.511821436828352,701063.0,574.0,472.0,0.17487229897052953,0.14379743051235178,1.2481303608454013,213.58275005779848
563,2021-08-06,35735606,616257,168351.0,106677.14285714286,51.28907039022233,32.49978609588184,746740.0,849.0,497.42857142857144,0.2586525815783616,0.15154438651453056,1.9879646590534854,227.49850267117284
564,2021-08-07,35777721,616463,42115.0,108451.0,12.830569461923083,33.040201560370896,759157.0,206.0,506.2857142857143,0.06275904806259422,0.15424276444787371,0.5404154644890582,231.2814109225963
565,2021-08-08,35813789,616594,36068.0,110333.0,10.988317211270138,33.61356334898159,772331.0,131.0,516.0,0.03990988007864001,0.15720227572960493,0.573361788610697,235.29494344287113
566,2021-08-09,35992480,617314,178691.0,116407.42857142857,54.439209016276806,35.464171866782955,814852.0,720.0,553.4285714285714,0.21935201264596035,0.16860509860921638,1.850608517801362,248.24920306748072
567,2021-08-10,36154571,618363,162091.0,118090.28571428571,49.38192650249495,35.97686367411816,826632.0,1049.0,607.7142857142857,0.3195836962022395,0.18514354400712607,0.5126918073352016,251.8380457188271
568,2021-08-11,36310148,618701,155577.0,124266.42857142857,47.397400099195245,37.85846001592824,869865.0,338.0,552.4285714285714,0.10297358371435363,0.16830044303609698,1.8815963418100807,265.00922011149765
569,2021-08-12,36448857,619723,138709.0,125943.14285714286,42.258469891817384,38.36928036759999,881602.0,1022.0,616.4285714285714,0.311357995728016,0.18779839971573792,0.5108203516717538,268.58496257319996
570,2021-08-13,36636249,620809,187392.0,128663.28571428571,57.09001715798862,39.197987048709464,900643.0,1086.0,650.2857142857143,0.3308559524076569,0.19811316697706577,0.8287066811094732,274.38590934096624
571,2021-08-14,36686066,621051,49817.0,129763.57142857143,15.177026686088622,39.53319522359025,908345.0,242.0,655.4285714285714,0.07372664869489223,0.19967996706739408,0.33520817488078336,276.73236656513177
572,2021-08-15,36729884,621228,43818.0,130870.71428571429,13.349397902945404,39.87049246525815,916095.0,177.0,662.0,0.05392403644213192,0.20168198940503576,0.33729724166790476,279.09344725680705
573,2021-08-16,36989377,622244,259493.0,142413.85714285713,79.05598863546972,43.387175268,996897.0,1016.0,704.2857142857143,0.30953006228929963,0.21456456792551282,3.5166828027418475,303.7102268759999
574,2021-08-17,37133674,623237,144297.0,139871.85714285713,43.96088523440853,42.6127408011305,979103.0,993.0,696.2857142857143,0.3025229841075537,0.2121273233405577,-0.7744344668695007,298.2891856079135
575,2021-08-18,37298285,624365,164611.0,141162.42857142858,50.1496585467558,43.005920579353436,988137.0,1128.0,809.1428571428571,0.3436514864786713,0.24650988087831735,0.3931797782229367,301.0414440554741
576,2021-08-19,37458037,626099,159752.0,144168.57142857142,48.6693371169687,43.921758754375055,1009180.0,1734.0,910.8571428571429,0.5282727637890212,0.2774977048870324,0.9158381750216193,307.4523112806254
577,2021-08-20,37657643,627631,199606.0,145913.42857142858,60.81108032806884,44.453339207243665,1021394.0,1532.0,974.5714285714286,0.46673233801890457,0.29690861711721067,0.5315804528686101,311.1733744507056
578,2021-08-21,37737034,628100,79391.0,150138.2857142857,24.186910605521444,45.74046548144835,1050968.0,469.0,1007.0,0.14288346379299363,0.3067881621312251,1.287126274204681,320.18325837013845
579,2021-08-22,37777607,628285,40573.0,149674.7142857143,12.360790568172986,45.599235862195144,1047723.0,185.0,1008.1428571428571,0.05636128102708704,0.30713633992907585,-0.14122961925320254,319.194651035366
580,2021-08-23,38043754,629644,266147.0,150625.2857142857,81.08316681900614,45.88883274555749,1054377.0,1359.0,1057.142857142857,0.4140269238692502,0.3220644630119259,0.2895968833623428,321.2218292189024
581,2021-08-24,38193951,631057,150197.0,151468.14285714287,45.75835311581293,46.145613871472406,1060277.0,1413.0,1117.142857142857,0.4304783248176972,0.3403437973990893,0.25678112591491953,323.01929710030686
582,2021-08-25,38364887,632522,170936.0,152371.7142857143,52.07660504673594,46.420891942898145,1066602.0,1465.0,1165.2857142857142,0.44632041461990546,0.3550107871335514,0.27527807142573835,324.946243600287
583,2021-08-26,38552648,634735,187761.0,156373.0,57.202435064469675,47.63990593539828,1094611.0,2213.0,1233.7142857142858,0.6742027833132087,0.37585793277986385,1.2190139925001375,333.47934154778795
584,2021-08-27,38748559,636509,195911.0,155845.14285714287,59.68537798539269,47.47909131501598,1090916.0,1774.0,1268.2857142857142,0.5404589867137968,0.3863903111648485,-0.16081462038230399,332.3536392051118
585,2021-08-28,38833818,637076,85259.0,156683.42857142858,25.97462950858602,47.73447972973948,1096784.0,567.0,1282.2857142857142,0.17273970995869378,0.39065548918851994,0.25538841472350526,334.1413581081764
586,2021-08-29,38875976,637356,42158.0,156909.85714285713,12.843669651567218,47.80346245593866,1098369.0,280.0,1295.857142857143,0.08530356047342903,0.39479010053799735,0.06898272619917378,334.6242371915706
587,2021-08-30,39156379,639081,280403.0,158946.42857142858,85.42633666939615,48.42391529170867,1112625.0,1725.0,1348.142857142857,0.5255308636309468,0.41071923478966826,0.6204528357700099,338.96740704196066
588,2021-08-31,39316629,640519,160250.0,160382.57142857142,48.82105559238215,48.86144421693284,1122678.0,1438.0,1351.7142857142858,0.43809471414568196,0.41180729040795183,0.4375289252241714,342.03010951852985
589,2021-09-01,39527624,642454,210995.0,166105.2857142857,64.28080265032557,50.604901017445634,1162737.0,1935.0,1418.857142857143,0.5895085339860184,0.43226273603168225,1.7434568005127957,354.23430712211945
590,2021-09-02,39703320,645391,175696.0,164381.7142857143,53.526765574784235,50.079805376062,1150672.0,2937.0,1522.2857142857142,0.8947734182516466,0.46377282673717335,-0.5250956413836363,350.55863763243406
591,2021-09-03,39894795,647370,191475.0,163748.0,58.333925863035084,49.88674078715378,1146236.0,1979.0,1551.5714285714287,0.6029133792032716,0.47269488280709826,-0.19306458890822142,349.20718551007644
592,2021-09-04,39960849,647896,66054.0,161004.42857142858,20.123719226828147,49.050896461188366,1127031.0,526.0,1545.7142857142858,0.16024883146079882,0.47091047159311333,-0.8358443259654109,343.35627522831857
593,2021-09-05,40005266,648273,44417.0,161327.14285714287,13.531886591243918,49.14921316685646,1129290.0,377.0,1559.5714285714287,0.1148551510660098,0.4751321273920534,0.09831670566809692,344.04449216799526
594,2021-09-06,40082242,648788,76976.0,132266.14285714287,23.451167396438116,40.29561755643389,925863.0,515.0,1386.7142857142858,0.15689762015648553,0.4224702354671304,-8.853595610422573,282.0693228950372
595,2021-09-07,40383380,651014,301138.0,152393.0,91.74336997802669,46.427376754383104,1066751.0,2226.0,1499.2857142857142,0.6781633057637608,0.45676574855542734,6.131759197949215,324.9916372806818
596,2021-09-08,40567569,653216,184189.0,148563.57142857142,56.11420535728722,45.26071999823478,1039945.0,2202.0,1537.4285714285713,0.6708515720088956,0.4683861825586955,-1.1666567561483276,316.82503998764344
597,2021-09-09,40738140,656448,170571.0,147831.42857142858,51.96540576254736,45.03766859648665,1034820.0,3232.0,1579.5714285714287,0.9846468123218666,0.48122523885444124,-0.22305140174812976,315.26368017540653
598,2021-09-10,40914456,658865,176316.0,145665.85714285713,53.71565203011826,44.37791519178425,1019661.0,2417.0,1642.142857142857,0.7363525202295642,0.5002879732867688,-0.6597534047023998,310.6454063424897
599,2021-09-11,40988382,659556,73926.0,146790.42857142858,22.52196789842398,44.720522144869356,1027533.0,691.0,1665.7142857142858,0.21051700102549806,0.5074691403674401,0.34260695308510947,313.0436550140856
600,2021-09-12,41027940,659854,39558.0,146096.2857142857,12.051565161456805,44.50904765489978,1022674.0,298.0,1654.4285714285713,0.09078736078957804,0.5040308846136641,-0.21147448996957507,311.56333358429845
601,2021-09-13,41312998,661579,285058.0,175822.2857142857,86.84450836226691,53.565239221446745,1230756.0,1725.0,1827.2857142857142,0.5255308636309468,0.5566927765385872,9.056191566546964,374.9566745501272
602,2021-09-14,41465694,664235,152696.0,154616.2857142857,46.51968739303828,47.10471313787697,1082314.0,2656.0,1888.7142857142858,0.8091652022050982,0.5754073331730639,-6.460526083569775,329.7329919651388
603,2021-09-15,41635889,666816,170195.0,152617.14285714287,51.850855267054484,46.495663124986585,1068320.0,2581.0,1942.857142857143,0.7863160342211442,0.5919022563462423,-0.6090500128903855,325.4696418749061
604,2021-09-16,41790772,670234,154883.0,150376.0,47.18596913145039,45.812886463401306,1052632.0,3418.0,1969.4285714285713,1.041312748922073,0.5999973901462718,-0.6827766615852795,320.6902052438091
605,2021-09-17,41957710,672813,166938.0,149036.2857142857,50.85859206540462,45.40473503987078,1043254.0,2579.0,1992.5714285714287,0.7857067230749052,0.607047990552749,-0.40815142353052636,317.8331452790955
606,2021-09-18,42025890,673637,68180.0,148215.42857142858,20.77141697527997,45.15465633656449,1037508.0,824.0,2011.5714285714287,0.2510361922503769,0.6128364464420175,-0.25007870330628634,316.08259435595147
607,2021-09-19,42065846,673939,39956.0,148272.2857142857,12.172818079558322,45.17197818200757,1037906.0,302.0,2012.142857142857,0.0920059830820556,0.613010535340943,0.017321845443078132,316.203847274053
608,2021-09-20,42274012,676191,208166.0,137287.7142857143,63.41893203397082,41.825467277965274,961014.0,2252.0,2087.4285714285716,0.686084350664865,0.6359467477743598,-3.3465109040422973,292.7782709457569
609,2021-09-21,42403987,678556,129975.0,134041.85714285713,39.59760811619264,40.83659880984447,938293.0,2365.0,2045.857142857143,0.720510430427356,0.6232817803775393,-0.9888684681208062,285.85619166891126
610,2021-09-22,42551480,681343,147493.0,130798.71428571429,44.9345644460981,39.84855726399355,915591.0,2787.0,2075.285714285714,0.8490750822837383,0.6322473586721957,-0.9880415458509191,278.9399008479549
611,2021-09-23,42679344,684498,127864.0,126938.85714285714,38.95448020133761,38.67263027397744,888572.0,3155.0,2037.7142857142858,0.9611883331916735,0.6208010135678529,-1.1759269900161087,270.70841191784206
612,2021-09-24,42819355,687247,140011.0,123092.14285714286,42.65513144801883,37.500707328636615,861645.0,2749.0,2062.0,0.8374981705052014,0.6281997917721809,-1.1719229453408246,262.5049513004563
613,2021-09-25,42870947,687876,51592.0,120722.42857142857,15.717790328375537,36.778760664793126,845057.0,629.0,2034.142857142857,0.19162835549209595,0.6197129579495694,-0.7219466638434895,257.45132465355186
614,2021-09-26,42905182,688178,34235.0,119905.14285714286,10.429883545742296,36.52977001710512,839336.0,302.0,2034.142857142857,0.0920059830820556,0.6197129579495694,-0.24899064768800372,255.70839011973584
615,2021-09-27,43099971,690559,194789.0,117994.14285714286,59.34355443235275,35.94757321687397,825959.0,2381.0,2052.5714285714284,0.7253849195972663,0.6253273249399125,-0.5821968002311522,251.63301251811777
616,2021-09-28,43213311,692878,113340.0,115617.71428571429,34.529662657351594,35.2235810084681,809324.0,2319.0,2046.0,0.706496274063864,0.6233253026022707,-0.7239922084058676,246.56506705927674
617,2021-09-29,43341823,695393,128512.0,112906.14285714286,39.15189701271897,34.39748566084251,790343.0,2515.0,2007.142857142857,0.7662087663952644,0.6114872574753459,-0.8260953476255892,240.7823996258976
618,2021-09-30,43458032,698136,116209.0,111241.14285714286,35.403719496631126,33.890234131598724,778688.0,2743.0,1948.2857142857142,0.8356702370664851,0.5935561008860333,-0.5072515292437885,237.23163892119112
619,2021-10-01,43583808,700583,125776.0,109207.57142857143,38.318359364664325,33.27069526254809,764453.0,2447.0,1905.142857142857,0.7454921874231458,0.5804123890171683,-0.6195388690506363,232.89486683783662
620,2021-10-02,43628030,701231,44222.0,108154.71428571429,13.472478754485639,32.949936466278096,757083.0,648.0,1907.857142857143,0.19741681138136433,0.5812393112870636,-0.3207587962699918,230.64955526394667
621,2021-10-03,43653869,701480,25839.0,106955.28571428571,7.8719953538319025,32.58452386743376,748687.0,249.0,1900.2857142857142,0.07585923770672796,0.5789326333763025,-0.36541259884433686,228.0916670720363
622,2021-10-04,43826568,703515,172699.0,103799.57142857143,52.61371282214542,31.623117923118425,726597.0,2035.0,1850.857142857143,0.6199740912979574,0.5638739436192585,-0.9614059443153344,221.36182546182897
623,2021-10-05,43925170,705543,98602.0,101694.14285714286,30.039648820718032,30.981687375027917,711859.0,2028.0,1809.2857142857142,0.6178415022861217,0.5512089762224381,-0.6414305480905078,216.87181162519542
624,2021-10-06,44051125,708073,125955.0,101328.85714285714,38.37289271225269,30.870401046389873,709302.0,2530.0,1811.4285714285713,0.7707785999920552,0.5518618095934082,-0.11128632863804455,216.09280732472914
625,2021-10-07,44156527,710522,105402.0,99785.0,32.111306717929885,30.40005636371827,698495.0,2449.0,1769.4285714285713,0.7461014985693847,0.539066275522394,-0.4703446826716018,212.8003945460279
626,2021-10-08,44269453,712967,112926.0,97949.28571428571,34.40353525008017,29.840795775920533,685645.0,2445.0,1769.142857142857,0.7448828762769071,0.5389792310729312,-0.5592605877977377,208.88557043144377
627,2021-10-09,44306787,713480,37334.0,96965.28571428571,11.374011166839285,29.541014691971053,678757.0,513.0,1749.857142857143,0.15628830901024676,0.5331037307342001,-0.29978108394947967,206.78710284379738
628,2021-10-10,44329826,713961,23039.0,96565.28571428571,7.018959749097613,29.4191524627233,675957.0,481.0,1783.0,0.1465393306704263,0.5432008868718713,-0.12186222924775336,205.93406723906313
629,2021-10-11,44453506,715123,123680.0,89562.57142857143,37.67980128340608,27.28573652861768,626938.0,1162.0,1658.2857142857142,0.3540097759647305,0.5052059846814103,-2.1334159341056207,191.00015570032375
630,2021-10-12,44565082,717648,111576.0,91416.0,33.992250226368995,27.8503938722821,639912.0,2525.0,1729.2857142857142,0.7692553221264582,0.526836530372887,0.5646573436644218,194.9527571059747
631,2021-10-13,44671639,719887,106557.0,88644.85714285714,32.463183904882776,27.00614975694354,620514.0,2239.0,1687.7142857142858,0.6821238282143128,0.5141715629760666,-0.8442441153385616,189.0430482986048
632,2021-10-14,44760608,721929,88969.0,86297.28571428571,27.104901684858955,26.290949037933412,604081.0,2042.0,1629.5714285714287,0.6221066803097932,0.4964580175104107,-0.7152007190101273,184.03664326553385
633,2021-10-15,44859168,724104,98560.0,84245.0,30.02685328664702,25.66570875744296,589715.0,2175.0,1591.0,0.6626258715346719,0.48470701683294853,-0.625240280490452,179.65996130210073
634,2021-10-16,44892709,724491,33541.0,83703.14285714286,10.218452577997441,25.500628959036984,585922.0,387.0,1573.0,0.1179017067972037,0.4792232165167995,-0.16507979840597642,178.50440271325888
635,2021-10-17,44914861,724673,22152.0,83576.42857142857,6.748730255740715,25.462024745700283,585035.0,182.0,1530.2857142857142,0.055447314307728875,0.46621007132212844,-0.03860421333670061,178.23417321990198
636,2021-10-18,45036894,726545,122033.0,83341.14285714286,37.178033554478446,25.390343641567764,583388.0,1872.0,1631.7142857142858,0.570315232879497,0.49711085088138074,-0.07168110413251938,177.73240549097434
637,2021-10-19,45120577,728682,83683.0,79356.42857142857,25.49449232534986,24.17637822713646,555495.0,2137.0,1576.2857142857142,0.6510489597561352,0.48022422768562034,-1.2139654144313035,169.23464758995522
638,2021-10-20,45207199,731688,86622.0,76508.57142857143,26.38987505474775,23.30876267711717,535560.0,3006.0,1685.857142857143,0.9157946527968844,0.5136057740545592,-0.8676155500192912,163.1613387398202
639,2021-10-21,45289145,733564,81946.0,75505.28571428571,24.965305594841485,23.00310609282896,528537.0,1876.0,1662.142857142857,0.5715338551719745,0.5063810847491566,-0.30565658428820797,161.02174264980272
640,2021-10-22,45376442,735699,87297.0,73896.28571428571,26.595517566603338,22.512915275679863,517274.0,2135.0,1656.4285714285713,0.6504396486098964,0.5046401957599029,-0.49019081714909873,157.59040692975904
641,2021-10-23,45406266,736148,29824.0,73365.28571428571,9.08604781271267,22.351143166353467,513557.0,449.0,1665.2857142857142,0.13679035233060585,0.507338573693246,-0.16177210932639596,156.45800216447427
642,2021-10-24,45423368,736296,17102.0,72643.85714285714,5.210219611487798,22.131355931460195,508507.0,148.0,1660.4285714285713,0.045089024821669633,0.5058588180523805,-0.21978723489327123,154.91949152022136
643,2021-10-25,45528929,737709,105561.0,70290.71428571429,32.15974695405586,21.41445784568554,492035.0,1413.0,1594.857142857143,0.4304783248176972,0.4858821169006947,-0.7168980857746554,149.90120491979874
644,2021-10-26,45616352,739445,87423.0,70825.0,26.633904168816382,21.577230966180757,495775.0,1736.0,1537.5714285714287,0.5288820749352601,0.4684297047834269,0.16277312049521697,151.04061676326526
645,2021-10-27,45710896,741460,94544.0,71956.71428571429,28.80335650499955,21.922014030502442,503697.0,2015.0,1396.0,0.6138809798355697,0.4252991800746676,0.3447830643216854,153.45409821351709
646,2021-10-28,45797081,743242,86185.0,72562.28571428571,26.25674056929458,22.106504741138597,507936.0,1782.0,1382.5714285714287,0.5428962312987519,0.4212080909499215,0.18449071063615463,154.74553318797018
647,2021-10-29,45885804,745262,88723.0,72766.0,27.029956413871588,22.16856743360549,509362.0,2020.0,1366.142857142857,0.6154042577011666,0.41620303510581724,0.06206269246689189,155.17997203523842
648,2021-10-30,45915215,745586,29411.0,72707.0,8.960225061014361,22.15059275479145,508949.0,324.0,1348.2857142857142,0.09870840569068216,0.4107627570143996,-0.01797467881403847,155.0541492835401
649,2021-10-31,45934098,745743,18883.0,72961.42857142857,5.75281118721343,22.228105837037962,510730.0,157.0,1349.5714285714287,0.04783092497974413,0.41115445703698167,0.07751308224651154,155.59674085926574
650,2021-11-01,46058668,746894,124570.0,75677.0,37.95094474348234,23.05541980695603,529739.0,1151.0,1312.142857142857,0.35065856466041717,0.39975163415737025,0.8273139699180696,161.38793864869223
651,2021-11-02,46135611,748410,76943.0,74179.85714285714,23.44111376252518,22.599306891771572,519259.0,1516.0,1280.7142857142858,0.46185784884899433,0.3901767447164751,-0.45611291518445896,158.19514824240102
652,2021-11-03,46220455,750290,84844.0,72794.14285714286,25.848197445741473,22.177141311877563,509559.0,1880.0,1261.4285714285713,0.5727524774644521,0.3843012443777441,-0.4221655798940098,155.23998918314297
653,2021-11-04,46303542,751413,83087.0,72351.57142857143,25.312917603770707,22.04230945965987,506461.0,1123.0,1167.2857142857142,0.3421282086130743,0.35562009827979013,-0.1348318522176939,154.2961662176191
654,2021-11-05,46395310,753734,91768.0,72786.57142857143,27.957632634020126,22.174834633966803,509506.0,2321.0,1210.2857142857142,0.7071055852101028,0.3687202879239239,0.13252517430693445,155.22384243776762
655,2021-11-06,46427249,754136,31939.0,73147.71428571429,9.730394349860179,22.28485881808763,512034.0,402.0,1221.4285714285713,0.12247154039399455,0.37211502145296854,0.11002418412082804,155.99401172661345
656,2021-11-07,46449334,754268,22085.0,73605.14285714286,6.728318332341716,22.424216981677386,515236.0,132.0,1217.857142857143,0.0402145356517594,0.3710269658346849,0.13935816358975472,156.9695188717417
657,2021-11-08,46575795,755489,126461.0,73875.28571428571,38.5270484322511,22.506517508644354,517127.0,1221.0,1227.857142857143,0.37198445477877445,0.37407352156587886,0.08230052696696788,157.54562256051048
658,2021-11-09,46658774,757205,82979.0,74737.57142857143,25.28001480187381,22.76921765712273,523163.0,1716.0,1256.4285714285713,0.5227889634728722,0.3827779665121471,0.26270014847837686,159.3845235998591
659,2021-11-10,46757836,758841,99062.0,76768.71428571429,30.179790384352952,23.38801664835294,537381.0,1636.0,1221.5714285714287,0.49841651762332106,0.37215854367769985,0.6187989912302108,163.7161165384706
660,2021-11-11,46822437,759563,64601.0,74127.85714285714,19.681054679085673,22.583464801969367,518895.0,722.0,1164.2857142857142,0.21996132379219918,0.35470613156043196,-0.8045518463835748,158.08425361378556
661,2021-11-12,46951788,761624,129351.0,79496.85714285714,39.40750303856614,24.21916057404737,556478.0,2061.0,1127.142857142857,0.6278951361990616,0.34339035313028315,1.6356957720780017,169.53412401833157
662,2021-11-13,47013185,762092,61397.0,83705.14285714286,18.70493822281115,25.50123827018322,585936.0,468.0,1136.5714285714287,0.14257880821987426,0.34626281996255176,1.2820776961358504,178.50866789128256
663,2021-11-14,47036794,762234,23609.0,83922.85714285714,7.192613425775665,25.567566140673787,587460.0,142.0,1138.0,0.043261091382953296,0.34669804220986516,0.06632787049056788,178.9729629847165
664,2021-11-15,47185418,763425,148624.0,87089.0,45.27912989929613,26.5321492073945,609623.0,1191.0,1133.7142857142858,0.3628447875851928,0.34539237546792484,0.9645830667207136,185.7250444517615
665,2021-11-16,47275904,764871,90486.0,88161.42857142857,27.56706418928107,26.85887054845269,617130.0,1446.0,1095.142857142857,0.4405319587306371,0.33364137479046274,0.32672134105818884,188.01209383916878
666,2021-11-17,47390261,766489,114357.0,90346.42857142857,34.839497375214016,27.52454297571855,632425.0,1618.0,1092.5714285714287,0.49293271730717203,0.33285797474529855,0.6656724272658607,192.67180083002984
667,2021-11-18,47500534,769719,110273.0,96871.0,33.59528401459443,29.512290023648372,678097.0,3230.0,1450.857142857143,0.9840375011756278,0.4420117143715027,1.9877470479298225,206.5860301655386
668,2021-11-19,47620182,771721,119648.0,95484.85714285714,36.45143001258871,29.089993877080165,668394.0,2002.0,1442.4285714285713,0.6099204573850175,0.4394439031123536,-0.4222961465682076,203.62995713956116
669,2021-11-20,47661246,772046,41064.0,92580.14285714286,12.510376454574608,28.2050564816178,648061.0,325.0,1422.0,0.09901306126380156,0.43322022497577173,-0.8849373954623658,197.43539537132463
670,2021-11-21,47692618,772169,31372.0,93689.14285714286,9.557654639901484,28.54291951220721,655824.0,123.0,1419.2857142857142,0.037472635493684896,0.4323933027058762,0.3378630305894106,199.80043658545046
671,2021-11-22,47851516,773402,158898.0,95156.85714285714,48.40916125752474,28.99006684909701,666098.0,1233.0,1425.2857142857142,0.37564032165620714,0.4342212361445926,0.4471473368897989,202.93046794367902
672,2021-11-23,47944287,774880,92771.0,95483.28571428571,28.263202173858875,29.08951513260812,668383.0,1478.0,1429.857142857143,0.4502809370704576,0.4356139473359955,0.09944828351111212,203.62660592825685
673,2021-11-24,48064179,776516,119892.0,96274.0,36.52576597242983,29.330410646496098,673918.0,1636.0,1432.4285714285713,0.49841651762332106,0.4363973473811597,0.24089551388797759,205.3128745254727
674,2021-11-25,48095032,776893,30853.0,84928.28571428571,9.399538397452522,25.87387555833297,594498.0,377.0,1024.857142857143,0.1148551510660098,0.3122284402226428,-3.456535088163129,181.11712890833076
675,2021-11-26,48146557,777437,51525.0,75196.42857142857,15.697378404976538,22.9090110429598,526375.0,544.0,816.5714285714286,0.16573263177694783,0.2487730365643471,-2.9648645153731685,160.3630773007186
676,2021-11-27,48171236,777629,24679.0,72855.71428571429,7.5185948890134116,22.195899390736773,509990.0,192.0,797.5714285714286,0.058493870038922764,0.24298458067507875,-0.7131116522230272,155.3712957351574
677,2021-11-28,48195186,777750,23950.0,71795.42857142857,7.296500976209376,21.872877438780755,502568.0,121.0,797.2857142857143,0.036863324347446116,0.24289753622561605,-0.3230219519560187,153.1101420714653
678,2021-11-29,48411498,779624,216312.0,79997.42857142857,65.90065633260136,24.371662449505987,559982.0,1874.0,888.8571428571429,0.5709245440257358,0.2707952822784058,2.498785010725232,170.60163714654192
679,2021-11-30,48520792,781183,109294.0,82357.85714285714,33.297026208510545,25.09078016874194,576505.0,1559.0,900.4285714285714,0.47495803849312807,0.2743205824816445,0.7191177192359532,175.6354611811936
680,2021-12-01,48660112,783149,139320.0,85133.28571428571,42.444614446993334,25.936329950822444,595933.0,1966.0,947.5714285714286,0.5989528567527196,0.2886829166429871,0.8455497820805036,181.5543096557571
681,2021-12-02,48798824,784506,138712.0,100541.71428571429,42.259383858536744,30.630593588120185,703792.0,1357.0,1087.5714285714287,0.4134176127230114,0.33133469687970163,4.694263637297741,214.4141551168413
682,2021-12-03,48952069,786667,153245.0,115073.14285714286,46.68694330268083,35.05767428779223,805512.0,2161.0,1318.5714285714287,0.6583606935110006,0.4017101342702806,4.427080699672047,245.40372001454557
683,2021-12-04,49010213,787157,58144.0,119853.85714285714,17.713893643453776,36.51414553842657,838977.0,490.0,1361.142857142857,0.1492812308285008,0.4146797572402204,1.456471250634337,255.59901876898596
684,2021-12-05,49044786,787318,34573.0,121371.42857142857,10.53285712945665,36.97648213174761,849600.0,161.0,1366.857142857143,0.04904954727222169,0.416420646229474,0.4623365933210408,258.83537492223326
685,2021-12-06,49242230,788660,197444.0,118676.0,60.152414978984716,36.155304795516656,830732.0,1342.0,1290.857142857143,0.4088477791262206,0.39326682267240043,-0.8211773362309529,253.0871335686166
